Prime Number,Time
144071,0.005522999999999999
144073,0.008451
144103,0.006975
144139,0.0060880000000000005
144161,0.005688
144163,0.008953000000000001
144167,0.005424
144169,0.005651
144173,0.005575
144203,0.005964
144223,0.006055
144241,0.006164
144247,0.007078
144253,0.007847
144259,0.006447
144271,0.0066760000000000005
144289,0.006412
144299,0.0060030000000000005
144307,0.006243
144311,0.009674
144323,0.007473
144341,0.006313
144349,0.005943
144379,0.007131
144383,0.005792
144407,0.006977
144409,0.005854
144413,0.007367
144427,0.006557
144439,0.006819
144451,0.005754
144461,0.005696
144479,0.005741
144481,0.005667
144497,0.005814
144511,0.0057090000000000005
144539,0.006601999999999999
144541,0.005797999999999999
144563,0.00625
144569,0.006361
144577,0.006698000000000001
144583,0.006102000000000001
144589,0.005999
144593,0.006235
144611,0.006189
144629,0.006125
144659,0.006739
144667,0.006202
144671,0.006054
144701,0.008137
144709,0.006790000000000001
144719,0.008648999999999999
144731,0.007131
144737,0.006648
144751,0.007264
144757,0.006614
144763,0.006486
144773,0.008406
144779,0.00632
144791,0.008869
144817,0.005385
144829,0.008454000000000001
144839,0.008463
144847,0.0056240000000000005
144883,0.005684000000000001
144887,0.005424
144889,0.005836
144899,0.005415
144917,0.006614
144931,0.008917
144941,0.006041
144961,0.008262
144967,0.005398
144973,0.005263
144983,0.009337
145007,0.005646
145009,0.005478
145021,0.008423
145031,0.007056999999999998
145037,0.006936
145043,0.009161
145063,0.006846
145069,0.006476999999999999
145091,0.007515000000000002
145109,0.00592
145121,0.005808
145133,0.005418
145139,0.006497
145177,0.005873
145193,0.0072489999999999985
145207,0.006840000000000001
145213,0.006208
145219,0.0058130000000000005
145253,0.005334
145259,0.008748
145267,0.006039
145283,0.005299
145289,0.009701
145303,0.00852
145307,0.006652
145349,0.005714
145361,0.005519
145381,0.005286
145391,0.007181999999999998
145399,0.008906
145417,0.008551999999999999
145423,0.005436
145433,0.008854
145441,0.006823
145451,0.005779
145459,0.008725
145463,0.008612
145471,0.006451999999999999
145477,0.008745999999999999
145487,0.005539
145501,0.007303
145511,0.008284
145513,0.005458
145517,0.005325
145531,0.007011
145543,0.006085
145547,0.005703
145549,0.0086
145577,0.005359
145589,0.007059
145601,0.007354
145603,0.005653
145633,0.00857
145637,0.005597
145643,0.005522
145661,0.005353
145679,0.005406
145681,0.008092
145687,0.009244
145703,0.006371
145709,0.0055060000000000005
145721,0.00545
145723,0.00532
145753,0.009853
145757,0.006229999999999999
145759,0.006608
145771,0.005432
145777,0.005636
145799,0.005909
145807,0.0054
145819,0.008671
145823,0.005553
145829,0.008461
145861,0.008497
145879,0.007718000000000002
145897,0.005588
145903,0.005792
145931,0.005318
145933,0.0073700000000000015
145949,0.00935
145963,0.008391
145967,0.005526
145969,0.008958
145987,0.006593000000000001
145991,0.005441
146009,0.0054
146011,0.009737
146021,0.008731000000000001
146023,0.005263
146033,0.008533
146051,0.00566
146057,0.0053170000000000005
146059,0.005358
146063,0.00532
146077,0.0056630000000000005
146093,0.00534
146099,0.007855
146117,0.005797
146141,0.008565999999999999
146161,0.007471999999999999
146173,0.00688
146191,0.005352
146197,0.008453
146203,0.0075590000000000015
146213,0.006770999999999999
146221,0.00674
146239,0.007804000000000002
146249,0.007401
146273,0.005718
146291,0.005852
146297,0.006522
146299,0.007494
146309,0.006203
146317,0.005364
146323,0.007397
146347,0.0067090000000000006
146359,0.008745000000000001
146369,0.005471
146381,0.008304
146383,0.005644
146389,0.008106
146407,0.009186
146417,0.008232999999999999
146423,0.006906999999999999
146437,0.006255
146449,0.005529
146477,0.007414
146513,0.008987
146519,0.0069370000000000005
146521,0.008277
146527,0.0070560000000000015
146539,0.00558
146543,0.007502
146563,0.010049
146581,0.00677
146603,0.005533
146609,0.008853
146617,0.006920999999999999
146639,0.0058590000000000005
146647,0.005369
146669,0.0058850000000000005
146677,0.005899000000000001
146681,0.006295
146683,0.009041
146701,0.006248
146719,0.006817
146743,0.006311
146749,0.005399
146767,0.005691
146777,0.005335
146801,0.005695
146807,0.005322
146819,0.007735
146833,0.005665
146837,0.008286
146843,0.0072980000000000015
146849,0.007168000000000002
146857,0.005363000000000001
146891,0.007261
146893,0.008142
146917,0.0077459999999999985
146921,0.009172
146933,0.008391
146941,0.0057
146953,0.008545
146977,0.007708
146983,0.008731000000000001
146987,0.007821
146989,0.006099
147011,0.008776
147029,0.008681
147031,0.005655
147047,0.005877
147073,0.006714
147083,0.006623
147089,0.00959
147097,0.006398
147107,0.005384000000000001
147137,0.008458
147139,0.0068390000000000005
147151,0.006306
147163,0.008565999999999999
147179,0.0058130000000000005
147197,0.005376
147209,0.006729000000000001
147211,0.009249
147221,0.00845
147227,0.005565
147229,0.006874
147253,0.006917
147263,0.006207
147283,0.005435
147289,0.006114
147293,0.009504
147299,0.008203
147311,0.00548
147319,0.008681999999999999
147331,0.00565
147341,0.007898
147347,0.009448
147353,0.006609
147377,0.005374
147391,0.005869
147397,0.005374
147401,0.007074
147409,0.006266
147419,0.007458
147449,0.005895
147451,0.005757
147457,0.005475
147481,0.007576
147487,0.008926
147503,0.006837
147517,0.006015
147541,0.005803
147547,0.005396
147551,0.008095
147557,0.005797
147571,0.008714
147583,0.009257
147607,0.006606999999999999
147613,0.005397
147617,0.008342
147629,0.005636
147647,0.005704
147661,0.005437
147671,0.008828
147673,0.00592
147689,0.009011
147703,0.005879
147709,0.005618
147727,0.009065
147739,0.007996
147743,0.006726
147761,0.006072
147769,0.005743
147773,0.006278
147779,0.006696
147787,0.00693
147793,0.005947
147799,0.005399
147811,0.007097
147827,0.009277
147853,0.005679999999999999
147859,0.009408
147863,0.005652
147881,0.008742
147919,0.0055850000000000006
147937,0.0054
147949,0.005471
147977,0.005485
147997,0.005399
148013,0.005701
148021,0.005427
148061,0.0058200000000000005
148063,0.0054210000000000005
148073,0.008201
148079,0.008401
148091,0.006959
148123,0.005681
148139,0.008582
148147,0.007168000000000002
148151,0.006212
148153,0.005468
148157,0.008327
148171,0.007123
148193,0.006174
148199,0.0074480000000000015
148201,0.005485
148207,0.009341
148229,0.006688
148243,0.006037
148249,0.006340999999999999
148279,0.006325
148301,0.006587999999999999
148303,0.0073
148331,0.007661
148339,0.009128
148361,0.008283
148367,0.005385
148381,0.005654
148387,0.005424
148399,0.008246
148403,0.007026999999999999
148411,0.00848
148429,0.005754
148439,0.008918
148457,0.006872
148469,0.006204
148471,0.006184
148483,0.006749
148501,0.007891
148513,0.0062770000000000005
148517,0.005444
148531,0.005398
148537,0.008869
148549,0.005755
148573,0.00826
148579,0.009564
148609,0.005874
148627,0.008941
148633,0.005783
148639,0.0055130000000000005
148663,0.00572
148667,0.005445
148669,0.00707
148691,0.00962
148693,0.008283
148711,0.007006999999999999
148721,0.006206000000000001
148723,0.00976
148727,0.008278
148747,0.005473
148763,0.005688
148781,0.005368
148783,0.006613
148793,0.008843
148817,0.0087
148829,0.005749
148853,0.008764
148859,0.006909
148861,0.006215
148867,0.005389
148873,0.007917
148891,0.009349
148913,0.008502
148921,0.0055130000000000005
148927,0.008847
148931,0.006958
148933,0.005729
148949,0.005458
148957,0.007262999999999999
148961,0.006794
148991,0.007365000000000002
148997,0.006021
149011,0.007897
149021,0.006996
149027,0.008292
149033,0.007185
149053,0.007888
149057,0.006904
149059,0.009234
149069,0.005565
149077,0.005904
149087,0.005435
149099,0.005756
149101,0.005407
149111,0.007533
149113,0.006828
149119,0.008262
149143,0.00647
149153,0.006818
149159,0.006282
149161,0.008583
149173,0.007338
149183,0.008831
149197,0.005522999999999999
149213,0.008695999999999999
149239,0.0071579999999999986
149249,0.0054340000000000005
149251,0.005457
149257,0.005582999999999999
149269,0.008995999999999999
149287,0.009357
149297,0.006609
149309,0.008223999999999999
149323,0.006562999999999999
149333,0.005732
149341,0.008532
149351,0.006489
149371,0.0065650000000000005
149377,0.0061530000000000005
149381,0.00806
149393,0.00565
149399,0.005542
149411,0.005502
149417,0.005692
149419,0.005424
149423,0.006776999999999999
149441,0.009644
149459,0.008313
149489,0.005582999999999999
149491,0.008712000000000001
149497,0.008125
149503,0.007315
149519,0.005475
149521,0.005827000000000001
149531,0.005416
149533,0.007476999999999998
149543,0.006172
149551,0.0056890000000000005
149561,0.005547
149563,0.006079
149579,0.005547
149603,0.008026
149623,0.005637
149627,0.008249
149629,0.009306
149689,0.006948
149711,0.009511
149713,0.006611
149717,0.00797
149729,0.006606999999999999
149731,0.005595
149749,0.006504
149759,0.005519
149767,0.00611
149771,0.005459
149791,0.007117
149803,0.009175
149827,0.005511
149837,0.005465
149839,0.005814
149861,0.005486
149867,0.007619
149873,0.006827
149893,0.005819
149899,0.008652
149909,0.006852
149911,0.005504
149921,0.006901999999999999
149939,0.009199
149953,0.005716
149969,0.005489
149971,0.0066040000000000005
149993,0.006308
150001,0.006794
150011,0.006337
150041,0.006854000000000001
150053,0.00596
150061,0.005933
150067,0.005479
150077,0.005463
150083,0.005486
150089,0.008714
150091,0.008356
150097,0.006731
150107,0.006324000000000001
150131,0.006687
150151,0.0063100000000000005
150169,0.008631
150193,0.007428
150197,0.008473
150203,0.005621
150209,0.005481000000000001
150211,0.009365
150217,0.005496
150221,0.008744
150223,0.008453
150239,0.0058200000000000005
150247,0.005999
150287,0.005603
150299,0.00578
150301,0.005581
150323,0.005984000000000001
150329,0.005582
150343,0.007395
150373,0.009067
150377,0.005683
150379,0.005492
150383,0.00773
150401,0.007016
150407,0.007095999999999998
150413,0.010151
150427,0.006181
150431,0.005496
150439,0.005794
150473,0.005497999999999999
150497,0.007714
150503,0.006008
150517,0.008815
150523,0.005553
150533,0.005978
150551,0.005485
150559,0.007495999999999998
150571,0.009459
150583,0.006520999999999999
150587,0.005749
150589,0.005964
150607,0.005779
150611,0.007377
150617,0.007659
150649,0.006784999999999999
150659,0.005499
150697,0.0071709999999999986
150707,0.008453
150721,0.007401
150743,0.005627
150767,0.008314
150769,0.010023
150779,0.010026
150791,0.006338
150797,0.006286
150827,0.007048
150833,0.005797999999999999
150847,0.006527
150869,0.00924
150881,0.005546
150883,0.005492
150889,0.005501
150893,0.005538
150901,0.005517
150907,0.008297
150919,0.005935
150929,0.008974
150959,0.007015
150961,0.006601999999999999
150967,0.005521
150979,0.005949
150989,0.005529
150991,0.005843999999999999
151007,0.005496
151009,0.005878
151013,0.005507
151027,0.007297
151049,0.007316
151051,0.00778
151057,0.006057
151091,0.006121
151121,0.005637
151141,0.006079
151153,0.005567
151157,0.00583
151163,0.005841
151169,0.007776999999999998
151171,0.008167
151189,0.005896
151201,0.006505
151213,0.006846
151237,0.006193
151241,0.007194
151243,0.007186
151247,0.005971
151253,0.009321
151273,0.00606
151279,0.005562
151289,0.007778
151303,0.007034
151337,0.008099
151339,0.005691
151343,0.00788
151357,0.005746
151379,0.005927
151381,0.007354
151391,0.006967
151397,0.006082
151423,0.008227
151429,0.008588
151433,0.006585
151451,0.006447
151471,0.006559000000000001
151477,0.005924
151483,0.006584
151499,0.009766
151507,0.00648
151517,0.007253
151523,0.006583
151531,0.006409999999999999
151537,0.006429000000000001
151549,0.0068790000000000006
151553,0.007614
151561,0.007439
151573,0.006952
151579,0.007381
151597,0.007311
151603,0.007368
151607,0.007195999999999998
151609,0.006862999999999999
151631,0.006357
151637,0.0068980000000000005
151643,0.006769
151651,0.0070459999999999984
151667,0.007384999999999998
151673,0.006901000000000001
151681,0.007494
151687,0.006940000000000001
151693,0.006378
151703,0.006790000000000001
151717,0.006773
151729,0.006861
151733,0.006591
151769,0.006176
151771,0.006540000000000001
151783,0.006799
151787,0.006508
151799,0.006425
151813,0.006232
151817,0.007241
151841,0.007058
151847,0.009717
151849,0.008467
151871,0.009085
151883,0.005804
151897,0.00577
151901,0.008636
151903,0.009602
151909,0.008175
151937,0.006697
151939,0.008775
151967,0.006031
151969,0.005497
152003,0.005836
152017,0.005557
152027,0.008122
152029,0.009105
152039,0.005853
152041,0.009722
152063,0.007179000000000001
152077,0.005548
152081,0.005988
152083,0.005526
152093,0.005691
152111,0.007447
152123,0.008161
152147,0.005724
152183,0.005836
152189,0.006511
152197,0.00793
152203,0.006388
152213,0.006152
152219,0.006237
152231,0.005679999999999999
152239,0.00564
152249,0.005772
152267,0.0057350000000000005
152287,0.006862
152293,0.00957
152297,0.006689
152311,0.005571
152363,0.006987
152377,0.009625
152381,0.009758
152389,0.009000000000000001
152393,0.005768
152407,0.008473
152417,0.008083
152419,0.0065980000000000006
152423,0.008993000000000001
152429,0.007064
152441,0.00626
152443,0.006025
152459,0.005744
152461,0.00837
152501,0.007135
152519,0.006166
152531,0.00561
152533,0.009006
152539,0.006953
152563,0.006243
152567,0.005708
152597,0.008906
152599,0.009644
152617,0.00671
152623,0.006294
152629,0.007932999999999999
152639,0.007031
152641,0.0063170000000000006
152657,0.005871
152671,0.008603
152681,0.009208
152717,0.007404000000000002
152723,0.005854
152729,0.005593
152753,0.005589
152767,0.005584
152777,0.009117
152783,0.008417000000000001
152791,0.006726
152809,0.005806
152819,0.005866
152821,0.006327
152833,0.006004
152837,0.0058200000000000005
152839,0.006799
152843,0.006543000000000001
152851,0.009287
152857,0.007421
152879,0.006178
152897,0.005545
152899,0.006005
152909,0.005573
152939,0.007731999999999998
152941,0.008854
152947,0.007517
152953,0.007309
152959,0.007565
152981,0.009845
152989,0.006522
152993,0.007742
153001,0.008892
153059,0.005607
153067,0.006809
153071,0.009634
153073,0.008827
153077,0.005674
153089,0.00566
153107,0.005715
153113,0.008874
153133,0.007034
153137,0.006444
153151,0.008281
153191,0.005911
153247,0.0056240000000000005
153259,0.005967
153269,0.005622
153271,0.008347
153277,0.007948
153281,0.008776
153287,0.005666
153313,0.005824
153319,0.005586
153337,0.007384999999999998
153343,0.0072260000000000015
153353,0.00827
153359,0.005901
153371,0.007223
153379,0.009866
153407,0.0062
153409,0.005607
153421,0.00877
153427,0.007004000000000001
153437,0.006536
153443,0.009287
153449,0.007954000000000001
153457,0.008054
153469,0.007334
153487,0.007483
153499,0.009116
153509,0.005768
153511,0.005936
153521,0.005697
153523,0.008672
153529,0.005729
153533,0.006601
153557,0.009427
153563,0.008509000000000001
153589,0.008742
153607,0.0066370000000000005
153611,0.005854
153623,0.005739
153641,0.005729
153649,0.007403
153689,0.008834999999999999
153701,0.006039
153719,0.006374
153733,0.008366
153739,0.007381
153743,0.0061990000000000005
153749,0.006548
153757,0.0065260000000000006
153763,0.005909
153817,0.006132
153841,0.005887
153871,0.009016
153877,0.005642
153887,0.005594
153889,0.005597
153911,0.005645000000000001
153913,0.005649
153929,0.005637
153941,0.007172
153947,0.006523999999999999
153949,0.006751000000000001
153953,0.006490000000000001
153991,0.006963
153997,0.006479
154001,0.00613
154027,0.005658
154043,0.0060810000000000005
154057,0.005638000000000001
154061,0.006038
154067,0.005606
154073,0.005832
154079,0.005647999999999999
154081,0.005967
154087,0.005607
154097,0.008605
154111,0.006037
154127,0.010866
154153,0.007906
154157,0.008386
154159,0.005853
154181,0.009152
154183,0.006239
154211,0.0076349999999999986
154213,0.006532
154229,0.010095
154243,0.006633
154247,0.005667
154267,0.008611
154277,0.005902
154279,0.007406999999999999
154291,0.005621
154303,0.008064
154313,0.005848
154321,0.005789
154333,0.006372
154339,0.007488
154351,0.010077
154369,0.006372
154373,0.005632
154387,0.007527
154409,0.008449
154417,0.006137
154423,0.0076900000000000015
154439,0.009412
154459,0.007353
154487,0.005756
154493,0.009895
154501,0.0061340000000000006
154523,0.00573
