Date:  21:52, Saturday, February 08, 2020
Model name:Cantilever
Study name:Static 1(-Default-)
Plot type: Static displacement Displacement1
Result Type: URES 


Node  ,Value (mm)  ,X (mm)  ,Y (mm)  ,Z (mm)
75001  ,2.909e+00   ,-29.556  ,6  ,17.692
75002  ,2.914e+00   ,-29.556  ,6  ,16.923
75003  ,3.024e+00   ,-30.333  ,6  ,17.692
75008  ,2.918e+00   ,-29.556  ,6  ,16.154
75009  ,2.922e+00   ,-29.556  ,6  ,15.385
75010  ,3.034e+00   ,-30.333  ,6  ,16.154
75016  ,2.926e+00   ,-29.556  ,6  ,14.615
75017  ,2.929e+00   ,-29.556  ,6  ,13.846
75018  ,3.042e+00   ,-30.333  ,6  ,14.615
75023  ,2.931e+00   ,-29.556  ,6  ,13.077
75024  ,2.933e+00   ,-29.556  ,6  ,12.308
75025  ,3.047e+00   ,-30.333  ,6  ,13.077
75031  ,2.934e+00   ,-29.556  ,6  ,11.538
75032  ,2.935e+00   ,-29.556  ,6  ,10.769
75033  ,3.050e+00   ,-30.333  ,6  ,11.538
75039  ,2.936e+00   ,-29.556  ,6  ,10
75040  ,2.935e+00   ,-29.556  ,6  ,9.2308
75041  ,3.051e+00   ,-30.333  ,6  ,10
75046  ,2.935e+00   ,-29.556  ,6  ,8.4615
75047  ,2.933e+00   ,-29.556  ,6  ,7.6923
75048  ,3.050e+00   ,-30.333  ,6  ,8.4615
75054  ,2.931e+00   ,-29.556  ,6  ,6.9231
75055  ,2.929e+00   ,-29.556  ,6  ,6.1538
75056  ,3.047e+00   ,-30.333  ,6  ,6.9231
75061  ,2.926e+00   ,-29.556  ,6  ,5.3846
75062  ,2.923e+00   ,-29.556  ,6  ,4.6154
75063  ,3.042e+00   ,-30.333  ,6  ,5.3846
75068  ,2.919e+00   ,-29.556  ,6  ,3.8462
75069  ,2.914e+00   ,-29.556  ,6  ,3.0769
75070  ,3.034e+00   ,-30.333  ,6  ,3.8462
75076  ,2.909e+00   ,-29.556  ,6  ,2.3077
75077  ,2.903e+00   ,-29.556  ,6  ,1.5385
75078  ,3.025e+00   ,-30.333  ,6  ,2.3077
75084  ,3.137e+00   ,-31.111  ,6  ,18.462
75089  ,3.142e+00   ,-31.111  ,6  ,17.692
75090  ,3.147e+00   ,-31.111  ,6  ,16.923
75091  ,3.262e+00   ,-31.889  ,6  ,17.692
75096  ,3.152e+00   ,-31.111  ,6  ,16.154
75097  ,3.156e+00   ,-31.111  ,6  ,15.385
75098  ,3.271e+00   ,-31.889  ,6  ,16.154
75104  ,3.159e+00   ,-31.111  ,6  ,14.615
75105  ,3.162e+00   ,-31.111  ,6  ,13.846
75106  ,3.278e+00   ,-31.889  ,6  ,14.615
75111  ,3.164e+00   ,-31.111  ,6  ,13.077
75112  ,3.166e+00   ,-31.111  ,6  ,12.308
75113  ,3.283e+00   ,-31.889  ,6  ,13.077
75119  ,3.167e+00   ,-31.111  ,6  ,11.538
75120  ,3.168e+00   ,-31.111  ,6  ,10.769
75121  ,3.286e+00   ,-31.889  ,6  ,11.538
75126  ,3.168e+00   ,-31.111  ,6  ,10
75127  ,3.168e+00   ,-31.111  ,6  ,9.2308
75128  ,3.287e+00   ,-31.889  ,6  ,10
75134  ,3.167e+00   ,-31.111  ,6  ,8.4615
75135  ,3.166e+00   ,-31.111  ,6  ,7.6923
75136  ,3.286e+00   ,-31.889  ,6  ,8.4615
75144  ,3.164e+00   ,-31.111  ,6  ,6.9231
75145  ,3.162e+00   ,-31.111  ,6  ,6.1538
75146  ,3.283e+00   ,-31.889  ,6  ,6.9231
75151  ,3.159e+00   ,-31.111  ,6  ,5.3846
75152  ,3.156e+00   ,-31.111  ,6  ,4.6154
75153  ,3.278e+00   ,-31.889  ,6  ,5.3846
75158  ,3.152e+00   ,-31.111  ,6  ,3.8462
75159  ,3.147e+00   ,-31.111  ,6  ,3.0769
75160  ,3.271e+00   ,-31.889  ,6  ,3.8462
75166  ,3.142e+00   ,-31.111  ,6  ,2.3077
75167  ,3.137e+00   ,-31.111  ,6  ,1.5385
75168  ,3.262e+00   ,-31.889  ,6  ,2.3077
75174  ,3.377e+00   ,-32.667  ,6  ,18.462
75179  ,3.383e+00   ,-32.667  ,6  ,17.692
75180  ,3.388e+00   ,-32.667  ,6  ,16.923
75181  ,3.506e+00   ,-33.444  ,6  ,17.692
75186  ,3.392e+00   ,-32.667  ,6  ,16.154
75187  ,3.396e+00   ,-32.667  ,6  ,15.385
75188  ,3.515e+00   ,-33.444  ,6  ,16.154
75195  ,3.399e+00   ,-32.667  ,6  ,14.615
75196  ,3.402e+00   ,-32.667  ,6  ,13.846
75197  ,3.522e+00   ,-33.444  ,6  ,14.615
75202  ,3.404e+00   ,-32.667  ,6  ,13.077
75203  ,3.406e+00   ,-32.667  ,6  ,12.308
75204  ,3.527e+00   ,-33.444  ,6  ,13.077
75211  ,3.407e+00   ,-32.667  ,6  ,11.538
75212  ,3.408e+00   ,-32.667  ,6  ,10.769
75213  ,3.530e+00   ,-33.444  ,6  ,11.538
75219  ,3.408e+00   ,-32.667  ,6  ,10
75220  ,3.408e+00   ,-32.667  ,6  ,9.2308
75221  ,3.531e+00   ,-33.444  ,6  ,10
75227  ,3.407e+00   ,-32.667  ,6  ,8.4615
75228  ,3.406e+00   ,-32.667  ,6  ,7.6923
75229  ,3.530e+00   ,-33.444  ,6  ,8.4615
75235  ,3.404e+00   ,-32.667  ,6  ,6.9231
75236  ,3.402e+00   ,-32.667  ,6  ,6.1538
75237  ,3.527e+00   ,-33.444  ,6  ,6.9231
75242  ,3.399e+00   ,-32.667  ,6  ,5.3846
75243  ,3.396e+00   ,-32.667  ,6  ,4.6154
75244  ,3.522e+00   ,-33.444  ,6  ,5.3846
75249  ,3.392e+00   ,-32.667  ,6  ,3.8462
75250  ,3.388e+00   ,-32.667  ,6  ,3.0769
75251  ,3.515e+00   ,-33.444  ,6  ,3.8462
75257  ,3.383e+00   ,-32.667  ,6  ,2.3077
75258  ,3.378e+00   ,-32.667  ,6  ,1.5385
75259  ,3.506e+00   ,-33.444  ,6  ,2.3077
75263  ,3.879e+00   ,-35.778  ,6  ,18.462
75264  ,3.884e+00   ,-35.778  ,6  ,17.692
75265  ,3.625e+00   ,-34.222  ,6  ,18.462
75270  ,3.889e+00   ,-35.778  ,6  ,16.923
75271  ,3.893e+00   ,-35.778  ,6  ,16.154
75272  ,3.630e+00   ,-34.222  ,6  ,17.692
75273  ,3.635e+00   ,-34.222  ,6  ,16.923
75274  ,3.756e+00   ,-35  ,6  ,17.692
75279  ,3.896e+00   ,-35.778  ,6  ,15.385
75280  ,3.899e+00   ,-35.778  ,6  ,14.615
75281  ,3.639e+00   ,-34.222  ,6  ,16.154
75282  ,3.643e+00   ,-34.222  ,6  ,15.385
75283  ,3.765e+00   ,-35  ,6  ,16.154
75290  ,3.902e+00   ,-35.778  ,6  ,13.846
75291  ,3.904e+00   ,-35.778  ,6  ,13.077
75292  ,3.646e+00   ,-34.222  ,6  ,14.615
75293  ,3.649e+00   ,-34.222  ,6  ,13.846
75294  ,3.772e+00   ,-35  ,6  ,14.615
75300  ,3.906e+00   ,-35.778  ,6  ,12.308
75301  ,3.907e+00   ,-35.778  ,6  ,11.538
75302  ,3.651e+00   ,-34.222  ,6  ,13.077
75303  ,3.652e+00   ,-34.222  ,6  ,12.308
75304  ,3.777e+00   ,-35  ,6  ,13.077
75310  ,3.908e+00   ,-35.778  ,6  ,10.769
75311  ,3.908e+00   ,-35.778  ,6  ,10
75312  ,3.654e+00   ,-34.222  ,6  ,11.538
75313  ,3.654e+00   ,-34.222  ,6  ,10.769
75314  ,3.779e+00   ,-35  ,6  ,11.538
75319  ,3.908e+00   ,-35.778  ,6  ,9.2308
75320  ,3.907e+00   ,-35.778  ,6  ,8.4615
75321  ,3.655e+00   ,-34.222  ,6  ,10
75322  ,3.654e+00   ,-34.222  ,6  ,9.2308
75323  ,3.780e+00   ,-35  ,6  ,10
75330  ,3.906e+00   ,-35.778  ,6  ,7.6923
75331  ,3.904e+00   ,-35.778  ,6  ,6.9231
75332  ,3.654e+00   ,-34.222  ,6  ,8.4615
75333  ,3.653e+00   ,-34.222  ,6  ,7.6923
75334  ,3.779e+00   ,-35  ,6  ,8.4615
75339  ,3.902e+00   ,-35.778  ,6  ,6.1538
75340  ,3.900e+00   ,-35.778  ,6  ,5.3846
75341  ,3.651e+00   ,-34.222  ,6  ,6.9231
75342  ,3.649e+00   ,-34.222  ,6  ,6.1538
75343  ,3.777e+00   ,-35  ,6  ,6.9231
75348  ,3.896e+00   ,-35.778  ,6  ,4.6154
75349  ,3.893e+00   ,-35.778  ,6  ,3.8462
75350  ,3.646e+00   ,-34.222  ,6  ,5.3846
75351  ,3.643e+00   ,-34.222  ,6  ,4.6154
75352  ,3.772e+00   ,-35  ,6  ,5.3846
75357  ,3.889e+00   ,-35.778  ,6  ,3.0769
75358  ,3.885e+00   ,-35.778  ,6  ,2.3077
75359  ,3.639e+00   ,-34.222  ,6  ,3.8462
75360  ,3.635e+00   ,-34.222  ,6  ,3.0769
75361  ,3.765e+00   ,-35  ,6  ,3.8462
75367  ,3.879e+00   ,-35.778  ,6  ,1.5385
75368  ,3.630e+00   ,-34.222  ,6  ,2.3077
75369  ,3.625e+00   ,-34.222  ,6  ,1.5385
75370  ,3.757e+00   ,-35  ,6  ,2.3077
75374  ,2.279e-01   ,-1.9444  ,6  ,19.231
75378  ,2.603e-01   ,-2.7222  ,6  ,19.231
75379  ,2.946e-01   ,-3.5  ,6  ,19.231
75380  ,2.447e-01   ,-2.3333  ,6  ,20
75384  ,3.310e-01   ,-4.2778  ,6  ,19.231
75385  ,3.700e-01   ,-5.0556  ,6  ,19.231
75386  ,3.105e-01   ,-3.8889  ,6  ,20
75390  ,4.116e-01   ,-5.8333  ,6  ,19.231
75391  ,4.559e-01   ,-6.6111  ,6  ,19.231
75392  ,3.865e-01   ,-5.4444  ,6  ,20
75396  ,5.029e-01   ,-7.3889  ,6  ,19.231
75397  ,5.527e-01   ,-8.1667  ,6  ,19.231
75398  ,4.738e-01   ,-7  ,6  ,20
75402  ,6.052e-01   ,-8.9444  ,6  ,19.231
75403  ,6.604e-01   ,-9.7222  ,6  ,19.231
75404  ,5.723e-01   ,-8.5556  ,6  ,20
75408  ,7.183e-01   ,-10.5  ,6  ,19.231
75409  ,7.789e-01   ,-11.278  ,6  ,19.231
75410  ,6.820e-01   ,-10.111  ,6  ,20
75414  ,8.421e-01   ,-12.056  ,6  ,19.231
75415  ,9.080e-01   ,-12.833  ,6  ,19.231
75416  ,8.027e-01   ,-11.667  ,6  ,20
75420  ,9.765e-01   ,-13.611  ,6  ,19.231
75421  ,1.047e+00   ,-14.389  ,6  ,19.231
75422  ,9.341e-01   ,-13.222  ,6  ,20
75426  ,1.121e+00   ,-15.167  ,6  ,19.231
75427  ,1.197e+00   ,-15.944  ,6  ,19.231
75428  ,1.076e+00   ,-14.778  ,6  ,20
75432  ,1.276e+00   ,-16.722  ,6  ,19.231
75433  ,1.357e+00   ,-17.5  ,6  ,19.231
75434  ,1.228e+00   ,-16.333  ,6  ,20
75438  ,1.440e+00   ,-18.278  ,6  ,19.231
75439  ,1.526e+00   ,-19.056  ,6  ,19.231
75440  ,1.390e+00   ,-17.889  ,6  ,20
75444  ,1.614e+00   ,-19.833  ,6  ,19.231
75445  ,1.704e+00   ,-20.611  ,6  ,19.231
75446  ,1.561e+00   ,-19.444  ,6  ,20
75450  ,1.797e+00   ,-21.389  ,6  ,19.231
75451  ,1.891e+00   ,-22.167  ,6  ,19.231
75452  ,1.742e+00   ,-21  ,6  ,20
75456  ,1.988e+00   ,-22.944  ,6  ,19.231
75457  ,2.088e+00   ,-23.722  ,6  ,19.231
75458  ,1.932e+00   ,-22.556  ,6  ,20
75462  ,2.189e+00   ,-24.5  ,6  ,19.231
75463  ,2.292e+00   ,-25.278  ,6  ,19.231
75464  ,2.130e+00   ,-24.111  ,6  ,20
75468  ,2.398e+00   ,-26.056  ,6  ,19.231
75469  ,2.505e+00   ,-26.833  ,6  ,19.231
75470  ,2.337e+00   ,-25.667  ,6  ,20
75474  ,2.615e+00   ,-27.611  ,6  ,19.231
75475  ,2.726e+00   ,-28.389  ,6  ,19.231
75476  ,2.552e+00   ,-27.222  ,6  ,20
75480  ,2.839e+00   ,-29.167  ,6  ,19.231
75481  ,2.954e+00   ,-29.944  ,6  ,19.231
75482  ,2.775e+00   ,-28.778  ,6  ,20
75486  ,3.071e+00   ,-30.722  ,6  ,19.231
75487  ,3.190e+00   ,-31.5  ,6  ,19.231
75488  ,3.006e+00   ,-30.333  ,6  ,20
75492  ,3.310e+00   ,-32.278  ,6  ,19.231
75493  ,3.433e+00   ,-33.056  ,6  ,19.231
75494  ,3.243e+00   ,-31.889  ,6  ,20
75499  ,3.557e+00   ,-33.833  ,6  ,19.231
75500  ,3.682e+00   ,-34.611  ,6  ,19.231
75501  ,3.488e+00   ,-33.444  ,6  ,20
75504  ,3.938e+00   ,-36.167  ,6  ,19.231
75505  ,3.809e+00   ,-35.389  ,6  ,19.231
75506  ,3.739e+00   ,-35  ,6  ,20
75509  ,4.200e+00   ,-37.722  ,6  ,19.231
75510  ,4.069e+00   ,-36.944  ,6  ,19.231
75511  ,3.997e+00   ,-36.556  ,6  ,20
75514  ,4.469e+00   ,-39.278  ,6  ,19.231
75515  ,4.334e+00   ,-38.5  ,6  ,19.231
75516  ,4.261e+00   ,-38.111  ,6  ,20
75519  ,4.742e+00   ,-40.833  ,6  ,19.231
75520  ,4.605e+00   ,-40.056  ,6  ,19.231
75521  ,4.531e+00   ,-39.667  ,6  ,20
75524  ,5.022e+00   ,-42.389  ,6  ,19.231
75525  ,4.881e+00   ,-41.611  ,6  ,19.231
75526  ,4.806e+00   ,-41.222  ,6  ,20
75529  ,5.306e+00   ,-43.944  ,6  ,19.231
75530  ,5.163e+00   ,-43.167  ,6  ,19.231
75531  ,5.087e+00   ,-42.778  ,6  ,20
75534  ,5.595e+00   ,-45.5  ,6  ,19.231
75535  ,5.450e+00   ,-44.722  ,6  ,19.231
75536  ,5.373e+00   ,-44.333  ,6  ,20
75540  ,5.888e+00   ,-47.056  ,6  ,19.231
75541  ,5.741e+00   ,-46.278  ,6  ,19.231
75542  ,5.663e+00   ,-45.889  ,6  ,20
75546  ,6.186e+00   ,-48.611  ,6  ,19.231
75547  ,6.037e+00   ,-47.833  ,6  ,19.231
75548  ,5.958e+00   ,-47.444  ,6  ,20
75551  ,6.488e+00   ,-50.167  ,6  ,19.231
75552  ,6.337e+00   ,-49.389  ,6  ,19.231
75553  ,6.257e+00   ,-49  ,6  ,20
75556  ,6.793e+00   ,-51.722  ,6  ,19.231
75557  ,6.640e+00   ,-50.944  ,6  ,19.231
75558  ,6.560e+00   ,-50.556  ,6  ,20
75561  ,7.102e+00   ,-53.278  ,6  ,19.231
75562  ,6.947e+00   ,-52.5  ,6  ,19.231
75563  ,6.867e+00   ,-52.111  ,6  ,20
75566  ,7.414e+00   ,-54.833  ,6  ,19.231
75567  ,7.258e+00   ,-54.056  ,6  ,19.231
75568  ,7.177e+00   ,-53.667  ,6  ,20
75571  ,7.729e+00   ,-56.389  ,6  ,19.231
75572  ,7.571e+00   ,-55.611  ,6  ,19.231
75573  ,7.489e+00   ,-55.222  ,6  ,20
75576  ,8.046e+00   ,-57.944  ,6  ,19.231
75577  ,7.887e+00   ,-57.167  ,6  ,19.231
75578  ,7.805e+00   ,-56.778  ,6  ,20
75581  ,8.365e+00   ,-59.5  ,6  ,19.231
75582  ,8.205e+00   ,-58.722  ,6  ,19.231
75583  ,8.123e+00   ,-58.333  ,6  ,20
75585  ,8.687e+00   ,-61.056  ,6  ,19.231
75586  ,8.526e+00   ,-60.278  ,6  ,19.231
75587  ,8.443e+00   ,-59.889  ,6  ,20
75590  ,9.010e+00   ,-62.611  ,6  ,19.231
75591  ,8.848e+00   ,-61.833  ,6  ,19.231
75592  ,8.765e+00   ,-61.444  ,6  ,20
75595  ,9.335e+00   ,-64.167  ,6  ,19.231
75596  ,9.172e+00   ,-63.389  ,6  ,19.231
75597  ,9.089e+00   ,-63  ,6  ,20
75600  ,9.662e+00   ,-65.722  ,6  ,19.231
75601  ,9.498e+00   ,-64.944  ,6  ,19.231
75602  ,9.414e+00   ,-64.556  ,6  ,20
75606  ,9.993e+00   ,-67.278  ,6  ,19.231
75607  ,9.827e+00   ,-66.5  ,6  ,19.231
75608  ,9.742e+00   ,-66.111  ,6  ,20
75613  ,1.016e+01   ,-68.056  ,6  ,19.231
75614  ,1.008e+01   ,-67.667  ,6  ,20
75618  ,1.044e+01   ,-69.222  ,6  ,20
75622  ,1.034e+01   ,-68.833  ,6  ,18.462
75623  ,1.034e+01   ,-68.833  ,6  ,17.692
75624  ,1.044e+01   ,-69.222  ,6  ,19.231
75625  ,1.065e+01   ,-70  ,6  ,19.231
75630  ,1.034e+01   ,-68.833  ,6  ,16.923
75631  ,1.034e+01   ,-68.833  ,6  ,16.154
75632  ,1.064e+01   ,-70  ,6  ,17.692
75637  ,1.034e+01   ,-68.833  ,6  ,15.385
75638  ,1.034e+01   ,-68.833  ,6  ,14.615
75639  ,1.063e+01   ,-70  ,6  ,16.154
75644  ,1.034e+01   ,-68.833  ,6  ,13.846
75645  ,1.034e+01   ,-68.833  ,6  ,13.077
75646  ,1.063e+01   ,-70  ,6  ,14.615
75651  ,1.034e+01   ,-68.833  ,6  ,12.308
75652  ,1.034e+01   ,-68.833  ,6  ,11.538
75653  ,1.063e+01   ,-70  ,6  ,13.077
75658  ,1.034e+01   ,-68.833  ,6  ,10.769
75659  ,1.034e+01   ,-68.833  ,6  ,10
75660  ,1.064e+01   ,-70  ,6  ,11.538
75665  ,1.034e+01   ,-68.833  ,6  ,9.2308
75666  ,1.034e+01   ,-68.833  ,6  ,8.4615
75667  ,1.064e+01   ,-70  ,6  ,10
75671  ,1.034e+01   ,-68.833  ,6  ,7.6923
75672  ,1.034e+01   ,-68.833  ,6  ,6.9231
75673  ,1.064e+01   ,-70  ,6  ,8.4615
75678  ,1.034e+01   ,-68.833  ,6  ,6.1538
75679  ,1.034e+01   ,-68.833  ,6  ,5.3846
75680  ,1.064e+01   ,-70  ,6  ,6.9231
75685  ,1.034e+01   ,-68.833  ,6  ,4.6154
75686  ,1.034e+01   ,-68.833  ,6  ,3.8462
75687  ,1.064e+01   ,-70  ,6  ,5.3846
75692  ,1.034e+01   ,-68.833  ,6  ,3.0769
75693  ,1.034e+01   ,-68.833  ,6  ,2.3077
75694  ,1.063e+01   ,-70  ,6  ,3.8462
75699  ,1.034e+01   ,-68.833  ,6  ,1.5385
75700  ,1.064e+01   ,-70  ,6  ,2.3077
75704  ,1.065e+01   ,-70  ,6  ,0.76923
75708  ,1.016e+01   ,-68.056  ,6  ,0.76923
75709  ,1.043e+01   ,-69.222  ,6  ,0.76923
75710  ,1.044e+01   ,-69.222  ,6  ,0
75713  ,9.994e+00   ,-67.278  ,6  ,0.76923
75714  ,9.827e+00   ,-66.5  ,6  ,0.76923
75715  ,1.008e+01   ,-67.667  ,6  ,0
75718  ,9.662e+00   ,-65.722  ,6  ,0.76923
75719  ,9.498e+00   ,-64.944  ,6  ,0.76923
75720  ,9.742e+00   ,-66.111  ,6  ,0
75723  ,9.335e+00   ,-64.167  ,6  ,0.76923
75724  ,9.172e+00   ,-63.389  ,6  ,0.76923
75725  ,9.414e+00   ,-64.556  ,6  ,0
75728  ,9.010e+00   ,-62.611  ,6  ,0.76923
75729  ,8.848e+00   ,-61.833  ,6  ,0.76923
75730  ,9.089e+00   ,-63  ,6  ,0
75732  ,8.687e+00   ,-61.056  ,6  ,0.76923
75733  ,8.526e+00   ,-60.278  ,6  ,0.76923
75734  ,8.765e+00   ,-61.444  ,6  ,0
75737  ,8.366e+00   ,-59.5  ,6  ,0.76923
75738  ,8.206e+00   ,-58.722  ,6  ,0.76923
75739  ,8.443e+00   ,-59.889  ,6  ,0
75742  ,8.046e+00   ,-57.944  ,6  ,0.76923
75743  ,7.887e+00   ,-57.167  ,6  ,0.76923
75744  ,8.123e+00   ,-58.333  ,6  ,0
75747  ,7.729e+00   ,-56.389  ,6  ,0.76923
75748  ,7.571e+00   ,-55.611  ,6  ,0.76923
75749  ,7.805e+00   ,-56.778  ,6  ,0
75752  ,7.414e+00   ,-54.833  ,6  ,0.76923
75753  ,7.258e+00   ,-54.056  ,6  ,0.76923
75754  ,7.490e+00   ,-55.222  ,6  ,0
75758  ,7.102e+00   ,-53.278  ,6  ,0.76923
75759  ,6.948e+00   ,-52.5  ,6  ,0.76923
75760  ,7.177e+00   ,-53.667  ,6  ,0
75763  ,6.794e+00   ,-51.722  ,6  ,0.76923
75764  ,6.641e+00   ,-50.944  ,6  ,0.76923
75765  ,6.867e+00   ,-52.111  ,6  ,0
75768  ,6.488e+00   ,-50.167  ,6  ,0.76923
75769  ,6.337e+00   ,-49.389  ,6  ,0.76923
75770  ,6.561e+00   ,-50.556  ,6  ,0
75773  ,6.187e+00   ,-48.611  ,6  ,0.76923
75774  ,6.037e+00   ,-47.833  ,6  ,0.76923
75775  ,6.258e+00   ,-49  ,6  ,0
75778  ,5.889e+00   ,-47.056  ,6  ,0.76923
75779  ,5.741e+00   ,-46.278  ,6  ,0.76923
75780  ,5.959e+00   ,-47.444  ,6  ,0
75783  ,5.595e+00   ,-45.5  ,6  ,0.76923
75784  ,5.450e+00   ,-44.722  ,6  ,0.76923
75785  ,5.664e+00   ,-45.889  ,6  ,0
75788  ,5.306e+00   ,-43.944  ,6  ,0.76923
75789  ,5.163e+00   ,-43.167  ,6  ,0.76923
75790  ,5.373e+00   ,-44.333  ,6  ,0
75793  ,5.022e+00   ,-42.389  ,6  ,0.76923
75794  ,4.882e+00   ,-41.611  ,6  ,0.76923
75795  ,5.087e+00   ,-42.778  ,6  ,0
75798  ,4.743e+00   ,-40.833  ,6  ,0.76923
75799  ,4.605e+00   ,-40.056  ,6  ,0.76923
75800  ,4.807e+00   ,-41.222  ,6  ,0
75803  ,4.469e+00   ,-39.278  ,6  ,0.76923
75804  ,4.334e+00   ,-38.5  ,6  ,0.76923
75805  ,4.531e+00   ,-39.667  ,6  ,0
75808  ,4.201e+00   ,-37.722  ,6  ,0.76923
75809  ,4.069e+00   ,-36.944  ,6  ,0.76923
75810  ,4.261e+00   ,-38.111  ,6  ,0
75813  ,3.939e+00   ,-36.167  ,6  ,0.76923
75814  ,3.810e+00   ,-35.389  ,6  ,0.76923
75815  ,3.997e+00   ,-36.556  ,6  ,0
75819  ,3.557e+00   ,-33.833  ,6  ,0.76923
75820  ,3.682e+00   ,-34.611  ,6  ,0.76923
75821  ,3.740e+00   ,-35  ,6  ,0
75825  ,3.311e+00   ,-32.278  ,6  ,0.76923
75826  ,3.433e+00   ,-33.056  ,6  ,0.76923
75827  ,3.488e+00   ,-33.444  ,6  ,0
75831  ,3.071e+00   ,-30.722  ,6  ,0.76923
75832  ,3.190e+00   ,-31.5  ,6  ,0.76923
75833  ,3.243e+00   ,-31.889  ,6  ,0
75837  ,2.839e+00   ,-29.167  ,6  ,0.76923
75838  ,2.954e+00   ,-29.944  ,6  ,0.76923
75839  ,3.006e+00   ,-30.333  ,6  ,0
75843  ,2.615e+00   ,-27.611  ,6  ,0.76923
75844  ,2.726e+00   ,-28.389  ,6  ,0.76923
75845  ,2.775e+00   ,-28.778  ,6  ,0
75849  ,2.398e+00   ,-26.056  ,6  ,0.76923
75850  ,2.505e+00   ,-26.833  ,6  ,0.76923
75851  ,2.552e+00   ,-27.222  ,6  ,0
75855  ,2.189e+00   ,-24.5  ,6  ,0.76923
75856  ,2.293e+00   ,-25.278  ,6  ,0.76923
75857  ,2.337e+00   ,-25.667  ,6  ,0
75861  ,1.989e+00   ,-22.944  ,6  ,0.76923
75862  ,2.088e+00   ,-23.722  ,6  ,0.76923
75863  ,2.131e+00   ,-24.111  ,6  ,0
75867  ,1.797e+00   ,-21.389  ,6  ,0.76923
75868  ,1.892e+00   ,-22.167  ,6  ,0.76923
75869  ,1.932e+00   ,-22.556  ,6  ,0
75873  ,1.614e+00   ,-19.833  ,6  ,0.76923
75874  ,1.704e+00   ,-20.611  ,6  ,0.76923
75875  ,1.742e+00   ,-21  ,6  ,0
75879  ,1.440e+00   ,-18.278  ,6  ,0.76923
75880  ,1.526e+00   ,-19.056  ,6  ,0.76923
75881  ,1.562e+00   ,-19.444  ,6  ,0
75885  ,1.276e+00   ,-16.722  ,6  ,0.76923
75886  ,1.357e+00   ,-17.5  ,6  ,0.76923
75887  ,1.390e+00   ,-17.889  ,6  ,0
75891  ,1.121e+00   ,-15.167  ,6  ,0.76923
75892  ,1.197e+00   ,-15.944  ,6  ,0.76923
75893  ,1.228e+00   ,-16.333  ,6  ,0
75897  ,9.766e-01   ,-13.611  ,6  ,0.76923
75898  ,1.048e+00   ,-14.389  ,6  ,0.76923
75899  ,1.076e+00   ,-14.778  ,6  ,0
75903  ,8.422e-01   ,-12.056  ,6  ,0.76923
75904  ,9.081e-01   ,-12.833  ,6  ,0.76923
75905  ,9.342e-01   ,-13.222  ,6  ,0
75909  ,7.183e-01   ,-10.5  ,6  ,0.76923
75910  ,7.789e-01   ,-11.278  ,6  ,0.76923
75911  ,8.028e-01   ,-11.667  ,6  ,0
75915  ,6.052e-01   ,-8.9444  ,6  ,0.76923
75916  ,6.604e-01   ,-9.7222  ,6  ,0.76923
75917  ,6.820e-01   ,-10.111  ,6  ,0
75921  ,5.029e-01   ,-7.3889  ,6  ,0.76923
75922  ,5.527e-01   ,-8.1667  ,6  ,0.76923
75923  ,5.723e-01   ,-8.5556  ,6  ,0
75927  ,4.116e-01   ,-5.8333  ,6  ,0.76923
75928  ,4.559e-01   ,-6.6111  ,6  ,0.76923
75929  ,4.737e-01   ,-7  ,6  ,0
75933  ,3.309e-01   ,-4.2778  ,6  ,0.76923
75934  ,3.699e-01   ,-5.0556  ,6  ,0.76923
75935  ,3.865e-01   ,-5.4444  ,6  ,0
75939  ,2.602e-01   ,-2.7222  ,6  ,0.76923
75940  ,2.945e-01   ,-3.5  ,6  ,0.76923
75941  ,3.104e-01   ,-3.8889  ,6  ,0
75945  ,2.277e-01   ,-1.9444  ,6  ,0.76923
75946  ,2.446e-01   ,-2.3333  ,6  ,0
76932  ,1.834e-01   ,-0.77778  ,6  ,20
76940  ,1.911e-01   ,-1.1667  ,6  ,18.462
76941  ,1.903e-01   ,-1.1667  ,6  ,17.692
76942  ,1.767e-01   ,-0.77778  ,6  ,19.231
76945  ,1.349e-01   ,2.8098E-16  ,6  ,19.231
76955  ,1.884e-01   ,-1.1667  ,6  ,16.923
76956  ,1.904e-01   ,-1.1667  ,6  ,16.154
76959  ,1.260e-01   ,2.8098E-16  ,6  ,17.692
76967  ,1.890e-01   ,-1.1667  ,6  ,15.385
76968  ,1.908e-01   ,-1.1667  ,6  ,14.615
76971  ,1.225e-01   ,2.8098E-16  ,6  ,16.154
76981  ,1.902e-01   ,-1.1667  ,6  ,13.846
76982  ,1.917e-01   ,-1.1667  ,6  ,13.077
76985  ,1.216e-01   ,2.8098E-16  ,6  ,14.615
76995  ,1.910e-01   ,-1.1667  ,6  ,12.308
76996  ,1.929e-01   ,-1.1667  ,6  ,11.538
76999  ,1.215e-01   ,2.8098E-16  ,6  ,13.077
77009  ,1.911e-01   ,-1.1667  ,6  ,10.769
77010  ,1.924e-01   ,-1.1667  ,6  ,10
77013  ,1.210e-01   ,2.8098E-16  ,6  ,11.538
77022  ,1.910e-01   ,-1.1667  ,6  ,9.2308
77023  ,1.919e-01   ,-1.1667  ,6  ,8.4615
77026  ,1.210e-01   ,2.8098E-16  ,6  ,10
