imagine; consider; tentative plan,设想;設想,shè xiǎng
to waver; to wag; to sway,摇摆;搖擺,yáo bǎi
injection; inject (medicine),注射;注射,zhù shè
a crystal; to crystallize,结晶;結晶,jié jīng
remote control,遥控;遙控,yáo kòng
daring resolution; boldness; courage,魄力;魄力,pò lì
stop; cease; terminate (legal),终止;終止,zhōng zhǐ
whistle; scream; howl,呼啸;呼嘯,hū xiào
strong; sturdy; practical,扎实;紮實,zhā shi
in every possible way; meticulously,无微不至;無微不至,wú wēi bú zhì
firm and substantial; solid,坚实;堅實,jiān shí
complexion,气色;氣色,qì sè
profound; deep,深奥;深奧,shēn ào
assure; take care of; surely,保管;保管,bǎo guǎn
inlay,镶嵌;鑲嵌,xiāng qiàn
prose; essay,散文;散文,sǎn wén
rehearse; practice; put on a play,演习;演習,yǎn xí
superficial; float; hover; drift,漂浮;漂浮,piāo fú
do at all costs; make an all-out effort,全力以赴;全力以赴,quán lì yǐ fù
crowd together; thicket; collection,丛;叢,cóng
swear an oath (of office); make a vow,宣誓;宣誓,xuān shì
narrow,狭窄;狹窄,xiá zhǎi
able to move unhindered; length and breadth,纵横;縱橫,zòng héng
(do something) openly; undisguised,公然;公然,gōng rán
wise; brilliant,英明;英明,yīng míng
free; no charge; at no cost,无偿;無償,wú cháng
filthy; vulgar; debased,庸俗;庸俗,yōng sú
gather together; cause a commotion,起哄;起哄,qǐ hòng
face to face; headlong; in one's face,迎面;迎面,yíng miàn
enlighten; enlightenment； instruct the young; to initiate,启蒙;啓蒙,qǐ méng
stubborn; obstinate,顽固;頑固,wán gù
conventional,惯例;慣例,guàn lì
mate; consort; spouse,配偶;配偶,pèi ǒu
appropriate; proper; well-arranged,妥善;妥善,tuǒ shàn
to furnish; provide; to supply,供给;供給,gōng jǐ
crude; coarse; rough; language,粗鲁;粗魯,cū lǔ
divide up; differentiate,划分;劃分,huà fēn
anxiety; worried,焦急;焦急,jiāo jí
appearance; looks; features,面貌;面貌,miàn mào
to belittle; depreciate; disparage,贬低;貶低,biǎn dī
harmonious; friendly relations,融洽;融洽,róng qià
to discharge; emit,排放;排放,pái fàng
persecute; persecution,迫害;迫害,pò hài
grievance; old rivalry; mixture of gratitude and resentment,恩怨;恩怨,ēn yuàn
rot; become gangrenous,腐烂;腐爛,fǔ làn
subsidiary; auxiliary; affiliate; attached,附属;附屬,fù shǔ
is bound to (happen),势必;勢必,shì bì
sow seeds; sowing; seed,播种;播種,bō zhǒng
pay a visit; look around,探望;探望,tàn wàng
intent; intention; intend,意图;意圖,yì tú
punish; punishment; discipline; disposal,处分;處分,chǔ fèn
to survey; to measure,测量;測量,cè liáng
territory,领土;領土,lǐng tǔ
fine powder; dust,粉末;粉末,fěn mò
neglect; overlook; negligence,疏忽;疏忽,shū hu
take effect; become effective,生效;生效,shēng xiào
sharp; intense; penetrating,尖锐;尖銳,jiān ruì
"reflex; reflection (from a mirror, etc.)",反射;反射,fǎn shè
upright; regular; proper; correct,端正;端正,duān zhèng
cause; result in,致使;致使,zhì shǐ
by luck; by a fluke,侥幸;僥幸,jiǎo xìng
eccentric; grotesque; oddly,古怪;古怪,gǔ guài
cause a scene,喧哗;喧嘩,xuān huá
consult a reference; refer to (another document),参照;參照,cān zhào
cabin; hold (of a ship or airplane),舱;艙,cāng
candidate,候选;候選,hòu xuǎn
stately; dignified,庄严;莊嚴,zhuāng yán
motorized; mobile; flexible,机动;機動,jī dòng
be easy; be convenient for,便于;便于,biàn yú
organize; consolidate,整顿;整頓,zhěng dùn
realistic; feasible; conscientiously,切实;切實,qiè shí
"(loan, wage, price) freeze",冻结;凍結,dòng jié
spacious; commodious,宽敞;寬敞,kuān chang
restrict; condition,制约;制約,zhì yuē
inspect and then accept (i.e. received goods,验收;驗收,yàn shōu
at first; originally; in the beginning,起初;起初,qǐ chū
seal up; pressurize,密封;密封,mì fēng
defense; resist; to guard,防御;防禦,fáng yù
position; direction; points of the compass; bearing,方位;方位,fāng wèi
impart; pass on; teach,传授;傳授,chuán shòu
guidance; lead to; direct something towards,导向;導向,dǎo xiàng
strictly prohibit; forbid,严禁;嚴禁,yán jìn
defendant,被告;被告,bèi gào
shore; seaside,海滨;海濱,hǎi bīn
race; ethnicity,种族;種族,zhǒng zú
promote to a higher position,晋升;晉升,jìn shēng
be convinced,服气;服氣,fú qì
cause a disturbance; look for trouble,捣乱;搗亂,dǎo luàn
feel about; grope around; fumble,摸索;摸索,mō suǒ
love something too much to part with it,爱不释手;愛不釋手,ài bú shì shǒu
bravery; heroic; valiant; gallant,英勇;英勇,yīng yǒng
supervise and urge sb. to complete a task,督促;督促,dū cù
find a place for; help settle down; arrange for,安置;安置,ān zhì
to damage; injure,损坏;損壞,sǔn huài
harmonious; harmony,调和;調和,tiáo hé
select the best; choose,选拔;選拔,xuǎn bá
calm; cool; tranquil,镇静;鎮靜,zhèn jìng
publish in a newspaper; carry a story,刊登;刊登,kān dēng
radiate; radioactive,放射;放射,fàng shè
levy (fine); impose (tariff),征收;征收,zhēng shōu
shrug; towering; shock (alarm),耸;聳,sǒng
circumference; neighborhood; vicinity,方圆;方圓,fāng yuán
blistering hot; sizzling hot (weather),炎热;炎熱,yán rè
keep within limits; contain; restrain; hold back,遏制;遏制,è zhì
waste; spend; consume,耗费;耗費,hào fèi
feudal; feudalism,封建;封建,fēng jiàn
upbringing; education; bring up; nurture and train,教养;教養,jiào yǎng
habitually in the past; as one used to do; as it used to be,往常;往常,wǎng cháng
shelter from; keep out,遮挡;遮擋,zhē dǎng
flag; banner,旗帜;旗幟,qí zhì
work; book; writing,著作;著作,zhù zuò
in front of,跟前;跟前,gēn qián
unavoidable,不免;不免,bù miǎn
boundary; border,边界;邊界,biān jiè
operate; control; manipulation,操纵;操縱,cāo zòng
down to; up to; to such an extent as to...,以至;以至,yǐ zhì
cast blame on; to frame,陷害;陷害,xiàn hài
invasion; encroachment; invade,侵略;侵略,qīn lüè
without hesitation; resolutely; firmly,毅然;毅然,yì rán
grim; severe; rigorous; harsh,严峻;嚴峻,yán jùn
work hard; look after,操劳;操勞,cāo láo
treat with contempt,藐视;藐視,miǎo shì
natural gas,天然气;天然氣,tiān rán qì
(idiom) emerge more and more; innumerable succession; breeding like flies,层出不穷;層出不窮,céng chū bù qióng
consult with; talk things over,协商;協商,xié shāng
develop; make full use of; to carry on,发扬;發揚,fā yáng
detain (a prison); keep (someone) in custody,拘留;拘留,jū liú
everyone,大伙儿;大夥兒,dà huǒ r
sincere; cordial; earnest,诚挚;誠摯,chéng zhì
check in (baggage); consign for shipment,托运;托運,tuō yùn
cut staff; lay off employees,裁员;裁員,cái yuán
publicize; make public or well known,宣扬;宣揚,xuān yáng
"to see what is right and act courageously (idiom, from Analects); to stand up bravely for the truth; acting heroically in a just cause",见义勇为;見義勇爲,jiàn yì yǒng wéi
azure; sky blue,蔚蓝;蔚藍,wèi lán
competition; to have a contest with sb.,较量;較量,jiào liàng
diversify; diversification,多元化;多元化,duō yuán huà
humanitarianism; humane,人道;人道,rén dào
sever; break off,断绝;斷絕,duàn jué
frontier,边境;邊境,biān jìng
cite (in dispatches); commend,表彰;表彰,biǎo zhāng
crutch; walking stick,拐杖;拐杖,guǎi zhàng
summary; abstract,摘要;摘要,zhāi yào
clause (of contract or law),条款;條款,tiáo kuǎn
successive dynasties; past dynasties,历代;曆代,lì dài
to found; establish,创立;創立,chuàng lì
sum,总和;總和,zǒng hé
"to transfer; to maneuver (troops, etc.)",调动;調動,diào dòng
loud and clear; resounding,响亮;響亮,xiǎng liàng
firm; secure; solid,牢固;牢固,láo gù
"omen, sign",预兆;預兆,yù zhào
"explain; justify; defend (a point of view, etc.)",辩解;辯解,biàn jiě
to slander,污蔑;汙蔑,wū miè
unreasonable; absurd; outrageous,不像话;不像話,bú xiàng huà
purpose; objective; aim; goal,宗旨;宗旨,zōng zhǐ
origin; originate; come from,起源;起源,qǐ yuán
spontaneous; unprompted,自发;自發,zì fā
before; previously,先前;先前,xiān qián
ugly; repulsive; odiousness,丑恶;醜惡,chǒu è
apparatus; (scientific) instrument,仪器;儀器,yí qì
humor; wit; humorous,风趣;風趣,fēng qù
speak in defense of; argue in favor of; defend,辩护;辯護,biàn hù
rotten; decayed; decadent; degenerate,腐朽;腐朽,fǔ xiǔ
mobilize,动员;動員,dòng yuán
goods and materials; commodity,物资;物資,wù zī
handicraft; handiwork,工艺品;工藝品,gōng yì pǐn
excellent; superb,高超;高超,gāo chāo
allow; permit; permission,许可;許可,xǔ kě
outline a story; make preliminary sketch,构思;構思,gòu sī
oppose; to counter,对立;對立,duì lì
to moan; to groan,呻吟;呻吟,shēn yín
eager; impatient; imperative,急切;急切,jí qiè
to bribe,贿赂;賄賂,huì lù
open up; to start; to build,开辟;開辟,kāi pì
ridiculous; nonsensical,荒谬;荒謬,huāng miù
national defense,国防;國防,guó fáng
cast aside; spurn,唾弃;唾棄,tuò qì
avoid as a taboo; abstain from; taboo,忌讳;忌諱,jì huì
intimate; affectionate; warm,亲热;親熱,qīn rè
repay; reimburse,偿还;償還,cháng huán
act against one's will; have no alternative,不得已;不得已,bù dé yǐ
ancestor; forbearer,祖先;祖先,zǔ xiān
exchanging conventional greetings; winter and summer,寒暄;寒暄,hán xuān
hear (a case),审理;審理,shěn lǐ
to exploit,剥削;剝削,bō xuē
prove a point; expound on; argumentation,论证;論證,lùn zhèng
remote and isolated; far from the city,偏僻;偏僻,piān pì
treat sb. unfairly,亏待;虧待,kuī dài
benefit；results,效益;效益,xiào yì
repeal,撤销;撤銷,chè xiāo
biography,传记;傳記,zhuàn jì
wantonly; without any constraint,大肆;大肆,dà sì
proportion; specific gravity,比重;比重,bǐ zhòng
friendly; polite; amiable,和气;和氣,hé qi
typhoon,台风;台風,tái fēng
to plunder; rob; pillage,掠夺;掠奪,lüè duó
delay; extend; postpone,延期;延期,yán qī
clumsy; awkward; stupid,笨拙;笨拙,bèn zhuō
"upsurge; (tensions, etc.) run high",高涨;高漲,gāo zhǎng
"lit. on brocade, add flowers (idiom); to decorate sth already perfect / gilding the lily",锦上添花;錦上添花,jǐn shàng tiān huā
to dry or warm by the fire; to bake; to heat by fire; to set off by contrast,烘;烘,hōng
to pant; gasp for breath,喘气;喘氣,chuǎn qì
sell; peddle; (often derogatory) to traffic in,贩卖;販賣,fàn mài
propriety; the limits of proper speech or action,分寸;分寸,fēn cun
reply (to an accusation),答辩;答辯,dá biàn
interrupt; break off,中断;中斷,zhōng duàn
ask a rhetorical question; answer a question with a question,反问;反問,fǎn wèn
noisy; raucous,嘈杂;嘈雜,cáo zá
to establish; to institute,确立;確立,què lì
oblivion; bury; neglect,埋没;埋沒,mái mò
sharp (i.e. a knife blade); incisive; to the point,锋利;鋒利,fēng lì
sign; mark; symbol,标记;標記,biāo jì
dignity; honorable; face,体面;體面,tǐ miàn
Confucianism,儒家;儒家,rú jiā
despise; loathe; disparage; scorn,蔑视;蔑視,miè shì
propagate; to breed; reproduce,繁殖;繁殖,fán zhí
ruins,废墟;廢墟,fèi xū
to threaten,恐吓;恐嚇,kǒng hè
turning point; shift in the trend of events; plot twist in a book,转折;轉折,zhuǎn zhé
reward; remuneration,报酬;報酬,bào chou
humble; modest; humility,谦逊;謙遜,qiān xùn
head of state,元首;元首,yuán shǒu
aloof; indifferent; unconcerned; untouched,无动于衷;無動于衷,wú dòng yú zhōng
fork in the road; turn off; diverge,岔;岔,chà
function; role,职能;職能,zhí néng
pause; halt,停顿;停頓,tíng dùn
take office,上任;上任,shàng rèn
carbon dioxide; CO2,二氧化碳;二氧化碳,èr yǎng huà tàn
remedy; repair,补救;補救,bǔ jiù
to offend,冒犯;冒犯,mào fàn
tact; quick-witted; resourceful,机智;機智,jī zhì
achievement; deed,事迹;事迹,shì jì
life,性命;性命,xìng mìng
simplify; simplification,简化;簡化,jiǎn huà
legacy; left over; hand down,遗留;遺留,yí liú
unauthorized,擅自;擅自,shàn zì
go/drive against the traffic; go in the wrong direction; regress; retrograde,逆行;逆行,nì xíng
rock; stone,岩石;岩石,yán shí
kindly; good-tempered; amiable,和蔼;和藹,hé ǎi
delicacy,佳肴;佳肴,jiā yáo
as everyone knows; (saying) as is known to everyone,众所周知;衆所周知,zhòng suǒ zhōu zhī
adapt gradually to each other; to consult; break in; wear in,磨合;磨合,mó hé
hurried,仓促;倉促,cāng cù
(a feeling of) shame,羞耻;羞恥,xiū chǐ
to support; endorse,拥护;擁護,yōng hù
category,范畴;範疇,fàn chóu
oversee; to monitor,监视;監視,jiān shì
rent; lease,租赁;租賃,zū lìn
heed; pay attention to (usually used in the negative),理睬;理睬,lǐ cǎi
erode; corrode; corrupt; rusty,腐蚀;腐蝕,fǔ shí
foster; bring up; raise,抚养;撫養,fǔ yǎng
shake; to jolt; bump,颠簸;顛簸,diān bǒ
in fashion; prevalent; prevail,盛行;盛行,shèng xíng
(saying) talking non-stop; gushing; torrential,滔滔不绝;滔滔不絕,tāo tāo bù jué
expound (a position); elaborate (on a topic),阐述;闡述,chǎn shù
current events; the present situation,时事;時事,shí shì
together with; along with,连同;連同,lián tóng
obvious at a glance,一目了然;一目了然,yí mù liǎo rán
partial; scattered; fragmentary,零星;零星,líng xīng
order; command; instruction,指令;指令,zhǐ lìng
obscure; confuse; mix up; blur; mislead; confusing,混淆;混淆,hùn xiáo
make every effort; do one's best,力求;力求,lì qiú
destroy (by melting or burning),销毁;銷毀,xiāo huǐ
rely on; depend on,依托;依托,yī tuō
media; medium,媒介;媒介,méi jiè
work hard; do all one can to; strive for/argue strongly,力争;力爭,lì zhēng
victory or defeat; the outcome of a battle,胜负;勝負,shèng fù
banishment; expel; deport,驱逐;驅逐,qū zhú
differentiate; distinguish,鉴别;鑒別,jiàn bié
Muslim,清真;清真,qīng zhēn
appoint and nominate,任命;任命,rèn mìng
spur on; urge on,鞭策;鞭策,biān cè
to build; to construct; renovate,修建;修建,xiū jiàn
ambition; resolve; backbone; drive; spirit,志气;志氣,zhì qì
return something; revert,归还;歸還,guī huán
"draft (legislation, proposal, etc.)",草案;草案,cǎo àn
cursory; careless; negligent; sloppy; not serious,草率;草率,cǎo shuài
to climb; clamber; to pull oneself up,攀登;攀登,pān dēng
spinning and weaving; textile,纺织;紡織,fǎng zhī
trade-off; weigh pros and cons,权衡;權衡,quán héng
upper reaches (of a river); advanced position,上游;上遊,shàng yóu
chemical fertilizer,化肥;化肥,huà féi
order the arrest of a criminal,通缉;通緝,tōng jī
implicate; involve,牵扯;牽扯,qiān chě
canyon; ravine; gorge,峡谷;峽谷,xiá gǔ
to slight; give somebody a cold shoulder; treat somebody in a cold manner,怠慢;怠慢,dài màn
conceal; hide; covert; under cover; Take cover!,隐蔽;隱蔽,yǐn bì
lake,湖泊;湖泊,hú pō
diesel fuel; kerosene,柴油;柴油,chái yóu
field; open country,田野;田野,tián yě
grand; imposing; magnificent; grand,宏伟;宏偉,hóng wěi
mediation; bring together to an agreement,调解;調解,tiáo jiě
extroverted; export-oriented (economy),外向;外向,wài xiàng
theory; doctrine,学说;學說,xué shuō
confident; be certain of; to firmly believe,确信;確信,què xìn
always; throughout (a period of time),历来;曆來,lì lái
chest,胸膛;胸膛,xiōng táng
a whistle; sentry post,哨;哨,shào
can't help; cannot but,不由得;不由得,bù yóu de
chancellor,大臣;大臣,dà chén
gather; collect,采集;采集,cǎi jí
water conservancy; irrigation works,水利;水利,shuǐ lì
palace,宫殿;宮殿,gōng diàn
within one's power; to the best of one's ability,力所能及;力所能及,lì suǒ néng jí
fresh water; potable water (water with low salt content),淡水;淡水,dàn shuǐ
cube; (mw cubic units of measure),立方;立方,lì fāng
(international) exhibition,博览会;博覽會,bó lǎn huì
sense of smell; scent,嗅觉;嗅覺,xiù jué
to contract (to undertake a job),承包;承包,chéng bāo
position in a ranking of names,名次;名次,míng cì
durable,耐用;耐用,nài yòng
specimen; sample; the root cause and symptoms of a disease,标本;標本,biāo běn
astronomy,天文;天文,tiān wén
collude with; collaborate; gang up,勾结;勾結,gōu jié
attachment; enclosure,附件;附件,fù jiàn
commanding officer,司令;司令,sī lìng
recite,背诵;背誦,bèi sòng
abundant; plentiful; vigorous,充沛;充沛,chōng pèi
neutral; neutrality,中立;中立,zhōng lì
village and town,乡镇;鄉鎮,xiāng zhèn
geology,地质;地質,dì zhì
speculate; conjecture; surmise,推测;推測,tuī cè
mystery; enigma; profound; deep,奥秘;奧秘,ào mì
for the moment; for the time being; temporarily,暂且;暫且,zàn qiě
allegation; assertation; to declare; to state,陈述;陳述,chén shù
repeat an agreement; copy sb.'s action or words,附和;附和,fù hè
stalk; stem,茎;莖,jīng
retreat,撤退;撤退,chè tuì
stuffing; filling,馅儿;餡兒,xiàn r
hold in store; contain untapped quantities,蕴藏;蘊藏,yùn cáng
overseas Chinese,华侨;華僑,huá qiáo
emergency relief; aid; help out in a disaster,救济;救濟,jiù jì
happen by chance; coincidence,恰巧;恰巧,qià qiǎo
rapid; sudden,急剧;急劇,jí jù
attractive goods at inexpensive prices,物美价廉;物美價廉,wù měi jià lián
spiral; coil; circle; go around,盘旋;盤旋,pán xuán
flatter sb.; extol sb.'s accomplishments,吹捧;吹捧,chuī pěng
sing the praise of; extol; eulogize,歌颂;歌頌,gē sòng
ready-made; off-the-shelf,现成;現成,xiàn chéng
disintegrate,解体;解體,jiě tǐ
popular; common; everyday; average; vulgar,通俗;通俗,tōng sú
look down at; overlook,俯视;俯視,fǔ shì
to overlap,重叠;重疊,chóng dié
milestone,里程碑;裏程碑,lǐ chéng bēi
beforehand; prior,预先;預先,yù xiān
spring up; emerge prominently,涌现;湧現,yǒng xiàn
history; antecedents; origin,来历;來曆,lái lì
enjoin; to tell; exhort,嘱咐;囑咐,zhǔ fù
oral; verbal,口头;口頭,kǒu tóu
considerable; impressive,可观;可觀,kě guān
weak; frail,薄弱;薄弱,bó ruò
by fair means or foul,不择手段;不擇手段,bù zé shǒu duàn
eagerly look forward to; earnestly wish; be only too anxious to,巴不得;巴不得,bā bù dé
general mood; atmosphere; common practice,风气;風氣,fēng qì
heavy drinking; drink to excess; binge drink,酗酒;酗酒,xù jiǔ
simple and crude (i.e. room or building),简陋;簡陋,jiǎn lòu
for generations; generation to generation,世代;世代,shì dài
ruin; corrupt; undermine,败坏;敗壞,bài huài
nimble; agile; shrewd,敏捷;敏捷,mǐn jié
breast-feeding; to suckle,哺乳;哺乳,bǔ rǔ
not worth seeing; disdain as beneath contempt,不屑一顾;不屑一顧,bú xiè yí gù
position; battlefront,阵地;陣地,zhèn dì
smoke from kitchen chimneys,炊烟;炊煙,chuī yān
distinguish; identify; recognize,辨认;辨認,biàn rèn
a delight to see (idiom); an attractive spectacle,喜闻乐见;喜聞樂見,xǐ wén lè jiàn
inflation,通货膨胀;通貨膨脹,tōng huò péng zhàng
to entertain (guests),款待;款待,kuǎn dài
to display; to exhibit,陈列;陳列,chén liè
be practical and realistic; seek truth from facts,实事求是;實事求是,shí shì qiú shì
write off; erase; remove from evidence,抹杀;抹殺,mǒ shā
tailor; dressmaker,裁缝;裁縫,cái feng
nearby; in a close neighborhood,就近;就近,jiù jìn
migrate; move; change one's residence,迁徙;遷徙,qiān xǐ
urgent; urgency,紧迫;緊迫,jǐn pò
slow; sluggish,迟缓;遲緩,chí huǎn
daydream; fantasy,空想;空想,kōng xiǎng
exceptional; excellent; outstandingly good,优异;優異,yōu yì
settlement; to become reconciled,和解;和解,hé jiě
a kindly person; benevolent (often of older people),慈祥;慈祥,cí xiáng
acrobatics,杂技;雜技,zá jì
to raise; to rear (domestic animal),饲养;飼養,sì yǎng
collapse; disintegrate; crumble,瓦解;瓦解,wǎ jiě
microscopic; sub atomic,微观;微觀,wēi guān
alleviate; to moderate; to ease (tension),缓和;緩和,huǎn hé
special-purpose trip,专程;專程,zhuān chéng
cancellation; delete; to nullify; to expire and thus lose validity,作废;作廢,zuò fèi
bias; deviation,偏差;偏差,piān chā
stagnation; be at a standstill; bogged down,停滞;停滯,tíng zhì
leaflet; flier; pamphlet,传单;傳單,chuán dān
to suffer a calamity; go through a disaster,遭殃;遭殃,zāo yāng
the Lantern Festival,元宵节;元宵節,yuán xiāo jié
"in writing; written (guarantee, etc.)",书面;書面,shū miàn
unfamiliar; strange; out of practice,生疏;生疏,shēng shū
fossil,化石;化石,huà shí
instance; analogy; example,比方;比方,bǐ fang
to rust,生锈;生鏽,shēng xiù
base oneself on; be established; have a footing,立足;立足,lì zú
investigate and capture a criminal; discover,查获;查獲,chá huò
love and respect,爱戴;愛戴,ài dài
treaty; pact,条约;條約,tiáo yuē
iron; press,熨;熨,yùn
dynasty; reign (of a king),朝代;朝代,cháo dài
overpass; one road goes on top of another; cloverleaf intersection,立交桥;立交橋,lì jiāo qiáo
male and female; winners and losers,雌雄;雌雄,cí xióng
spirit; daring; nerve; boldness; enterprising outlook,气魄;氣魄,qì pò
crack; gap between two objects,空隙;空隙,kòng xì
cassette tape,磁带;磁帶,cí dài
old fashioned; outmoded; obsolete,陈旧;陳舊,chén jiù
employ; hire,雇佣;雇傭,gù yōng
teacher-training; pedagogical; normal (school),师范;師範,shī fàn
to ban; suppress,取缔;取締,qǔ dì
admire; have great respect for,钦佩;欽佩,qīn pèi
intrinsic/inherent to something; native,固有;固有,gù yǒu
establish; to found; to settle,奠定;奠定,diàn dìng
sprout; bud; germ of a plant,萌芽;萌芽,méng yá
field; plain; flatlands,平原;平原,píng yuán
abnormal; unusual,反常;反常,fǎn cháng
saturation,饱和;飽和,bǎo hé
grave; solemn; dignified,庄重;莊重,zhuāng zhòng
tall and straight,挺拔;挺拔,tǐng bá
hostage,人质;人質,rén zhì
artery,动脉;動脈,dòng mài
cut school; be truant from school,旷课;曠課,kuàng kè
lame,瘸;瘸,qué
amount; sum of money; fixed number,数额;數額,shù é
take an interest in; get involved with,过问;過問,guò wèn
enthusiasm; energy; drive,干劲;幹勁,gàn jìn
stand side by side; be juxtaposed,并列;並列,bìng liè
hardworking and thrifty,勤俭;勤儉,qín jiǎn
to make a partnership,合伙;合夥,hé huǒ
yet; still; even; also,尚且;尚且,shàng qiě
undertake; accept an assignment,承办;承辦,chéng bàn
logistics,后勤;後勤,hòu qín
to fawn on; curry favor with,巴结;巴結,bā jie
to influence (positively),熏陶;熏陶,xūn táo
lead; command; head,率领;率領,shuài lǐng
understand; comprehend; grasp,领会;領會,lǐng huì
malpractice; abuse; corrupt practice,弊端;弊端,bì duān
(saying) think of or try every possible method; by all means possible,想方设法;想方設法,xiǎng fāng shè fǎ
"extract (ore, minerals, etc.); refine; purify",提炼;提煉,tí liàn
(saying) with gusto; eagerly; with great interest,津津有味;津津有味,jīn jīn yǒu wèi
gossip; digression,闲话;閑話,xián huà
portrait,肖像;肖像,xiào xiàng
provincial capital,省会;省會,shěng huì
reputation; fame,声誉;聲譽,shēng yù
abolish; annul; abrogate,废除;廢除,fèi chú
lever; pry bar; crowbar; financial leverage,杠杆;杠杆,gàng gǎn
steamship,轮船;輪船,lún chuán
simplify; reduce,精简;精簡,jīng jiǎn
clever; quick-witted; smartness,机灵;機靈,jī ling
policy; guidelines,方针;方針,fāng zhēn
on the verge of,濒临;瀕臨,bīn lín
listless; be dispirited; in low spirits,无精打采;無精打采,wú jīng dǎ cǎi
captive; prisoner,俘虏;俘虜,fú lǔ
fight; struggle; wrestle,搏斗;搏鬥,bó dòu
vast; extensive,辽阔;遼闊,liáo kuò
the gains do not outweigh the losses,得不偿失;得不償失,dé bù cháng shī
grow; educate; cultivate,栽培;栽培,zāi péi
information,见闻;見聞,jiàn wén
hesitate,迟疑;遲疑,chí yí
awe-inspiring authority; power and prestige; impressive force,威风;威風,wēi fēng
alarm; alert; startle; disturb,惊动;驚動,jīng dòng
make/deliver a speech,致辞;致辭,zhì cí
entrap; to frame; plant false evidence against sb.,诬陷;誣陷,wū xiàn
in general; more or less; on the whole,大体;大體,dà tǐ
in high spirits,兴高采烈;興高采烈,xìng gāo cǎi liè
restrict; constrained; ill at ease; reticent,拘束;拘束,jū shù
praise excessively; flatter,过奖;過獎,guò jiǎng
wall; barrier; protective screen,屏障;屏障,píng zhàng
highest peak; the tip; sharp pointed end; most advanced and sophisticated,尖端;尖端,jiān duān
cover; shield; screen,掩护;掩護,yǎn hù
appearance; looks; manner; expression,神态;神態,shén tài
kill two birds with one stone; (literally) attain two objectives with a single move,一举两得;一舉兩得,yì jǔ liǎng dé
serious; formidable; devastating; (-hài: advantages and disadvantages),利害;利害,lì hai
conclude; determine; figure out,断定;斷定,duàn dìng
laboratory test; chemically examine,化验;化驗,huà yàn
affix one's seal; seal; stamp,盖章;蓋章,gài zhāng
use fully; put to good use,施展;施展,shī zhǎn
prerequisites; knowledge requirement,须知;須知,xū zhī
make a list; enumerate,列举;列舉,liè jǔ
burst forth; burst out,迸发;迸發,bèng fā
politely refuse,谢绝;謝絕,xiè jué
oar; paddle,桨;槳,jiǎng
to sail; to fly,航行;航行,háng xíng
honest; incorruptible,廉洁;廉潔,lián jié
estrangement; misunderstanding,隔阂;隔閡,gé hé
native/mother tongue,母语;母語,mǔ yǔ
instruct; instructions; to tell; to order (to do something),吩咐;吩咐,fēn fù
situation; existing state of affairs,事态;事態,shì tài
fable,寓言;寓言,yù yán
abound in; teem with; superabundant,盛产;盛産,shèng chǎn
take measure of; size up,打量;打量,dǎ liang
rough draft of a document,稿件;稿件,gǎo jiàn
traditional Chinese character,繁体字;繁體字,fán tǐ zì
beard; moustache; whiskers,胡须;胡須,hú xū
wife's mother; mother-in-law,岳母;嶽母,yuè mǔ
backbone; mainstay,骨干;骨幹,gǔ gàn
by every possible means,千方百计;千方百計,qiān fāng bǎi jì
jet-black; pitch-black,乌黑;烏黑,wū hēi
irrigate,灌溉;灌溉,guàng ài
to scatter; disseminate; to spread,散布;散布,sàn bù
"to press; to squeeze; to extract juice, oil, etc. by squeezing",压榨;壓榨,yā zhà
eager for success and profit,急功近利;急功近利,jí gōng jìn lì
private; secretly; without permission,私自;私自,sī zì
mettle; spirit; gumption,气概;氣概,qì gài
brave and honorable,壮烈;壯烈,zhuàng liè
in high spirits,兴致勃勃;興致勃勃,xìng zhì bó bó
incite disharmony; provoke; stir up tension in others,挑拨;挑撥,tiǎo bō
layman; amateur; nonprofessional,外行;外行,wài háng
develop vigorously; promote; revive; revitalize; invigorate; re-energize,振兴;振興,zhèn xīng
sample; specimen,样品;樣品,yàng pǐn
consecutive; arrangement; orderliness,条理;條理,tiáo lǐ
ships; boats; watercraft,船舶;船舶,chuán bó
riddle; conundrum,谜语;謎語,mí yǔ
take precautions; be on the alert,戒备;戒備,jiè bèi
prosperous; flourishing,兴隆;興隆,xīng lóng
sensitive,灵敏;靈敏,líng mǐn
overall situation,全局;全局,quán jú
solid,固体;固體,gù tǐ
draw close; close up; move up,靠拢;靠攏,kào lǒng
wave in the wind; flutter; fly,飘扬;飄揚,piāo yáng
put emphasis on; to stress,着重;著重,zhuó zhòng
make an adjustment,调剂;調劑,tiáo jì
create a hybrid; cross-fertilize,杂交;雜交,zá jiāo
endless stream,络绎不绝;絡繹不絕,luò yì bù jué
dutiful; deferential,恭敬;恭敬,gōng jìng
Consider; deliberate,斟酌;斟酌,zhēn zhuó
trap,圈套;圈套,quān tào
promulgate; to issue; publish (e.g a decree),颁布;頒布,bān bù
smuggle; have an illicit affair,走私;走私,zǒu sī
make steady progress incrementally; step by step program,循序渐进;循序漸進,xún xù jiàn jìn
veto; reject; overrule,否决;否決,fǒu jué
to stop; obstruct; block off,阻拦;阻攔,zǔ lán
ability; competence,才干;才幹,cái gàn
control; curb; restrict; impede,牵制;牽制,qiān zhì
grand; majestic,雄伟;雄偉,xióng wěi
to join together; to combine,衔接;銜接,xián jiē
investigate; dialectical,辩证;辯證,biàn zhèng
elegant; refined,文雅;文雅,wén yǎ
