sharp (i.e. a knife blade); incisive; to the point,锋利
sign; mark; symbol,标记
dignity; honorable; face,体面
Confucianism,儒家
despise; loathe; disparage; scorn,蔑视
propagate; to breed; reproduce,繁殖
ruins,废墟
to threaten,恐吓
turning point; shift in the trend of events; plot twist in a book,转折
reward; remuneration,报酬
humble; modest; humility,谦逊
head of state,元首
aloof; indifferent; unconcerned; untouched,无动于衷
fork in the road; turn off; diverge,岔
function; role,职能
pause; halt,停顿
take office,上任
carbon dioxide; CO2,二氧化碳
remedy; repair,补救
to offend,冒犯
tact; quick-witted; resourceful,机智
achievement; deed,事迹
life,性命
simplify; simplification,简化
legacy; left over; hand down,遗留
unauthorized,擅自
go/drive against the traffic; go in the wrong direction; regress; retrograde,逆行
rock; stone,岩石
kindly; good-tempered; amiable,和蔼
delicacy,佳肴
as everyone knows; (saying) as is known to everyone,众所周知
adapt gradually to each other; to consult; break in; wear in,磨合
hurried,仓促
(a feeling of) shame,羞耻
to support; endorse,拥护
category,范畴
oversee; to monitor,监视
rent; lease,租赁
heed; pay attention to (usually used in the negative),理睬
erode; corrode; corrupt; rusty,腐蚀
foster; bring up; raise,抚养
shake; to jolt; bump,颠簸
in fashion; prevalent; prevail,盛行
(saying) talking non-stop; gushing; torrential,滔滔不绝
expound (a position); elaborate (on a topic),阐述
current events; the present situation,时事
together with; along with,连同
obvious at a glance,一目了然
partial; scattered; fragmentary,零星
order; command; instruction,指令
obscure; confuse; mix up; blur; mislead; confusing,混淆
make every effort; do one's best,力求
destroy (by melting or burning),销毁
rely on; depend on,依托
media; medium,媒介
work hard; do all one can to; strive for/argue strongly,力争
victory or defeat; the outcome of a battle,胜负
banishment; expel; deport,驱逐
differentiate; distinguish,鉴别
Muslim,清真
appoint and nominate,任命
spur on; urge on,鞭策
to build; to construct; renovate,修建
ambition; resolve; backbone; drive; spirit,志气
return something; revert,归还
"draft (legislation, proposal, etc.)",草案
cursory; careless; negligent; sloppy; not serious,草率
to climb; clamber; to pull oneself up,攀登
spinning and weaving; textile,纺织
trade-off; weigh pros and cons,权衡
upper reaches (of a river); advanced position,上游
chemical fertilizer,化肥
order the arrest of a criminal,通缉
implicate; involve,牵扯
canyon; ravine; gorge,峡谷
to slight; give somebody a cold shoulder; treat somebody in a cold manner,怠慢
conceal; hide; covert; under cover; Take cover!,隐蔽
lake,湖泊
diesel fuel; kerosene,柴油
field; open country,田野
grand; imposing; magnificent; grand,宏伟
mediation; bring together to an agreement,调解
extroverted; export-oriented (economy),外向
theory; doctrine,学说
confident; be certain of; to firmly believe,确信
always; throughout (a period of time),历来
chest,胸膛
a whistle; sentry post,哨
can't help; cannot but,不由得
chancellor,大臣
gather; collect,采集
water conservancy; irrigation works,水利
palace,宫殿
within one's power; to the best of one's ability,力所能及
fresh water; potable water (water with low salt content),淡水
cube; (mw cubic units of measure),立方
(international) exhibition,博览会
sense of smell; scent,嗅觉
to contract (to undertake a job),承包
position in a ranking of names,名次
durable,耐用
specimen; sample; the root cause and symptoms of a disease,标本
astronomy,天文
collude with; collaborate; gang up,勾结
attachment; enclosure,附件
commanding officer,司令
recite,背诵
abundant; plentiful; vigorous,充沛
neutral; neutrality,中立
village and town,乡镇
geology,地质
speculate; conjecture; surmise,推测
mystery; enigma; profound; deep,奥秘
for the moment; for the time being; temporarily,暂且
allegation; assertation; to declare; to state,陈述
repeat an agreement; copy sb.'s action or words,附和
stalk; stem,茎
retreat,撤退
stuffing; filling,馅儿
hold in store; contain untapped quantities,蕴藏
overseas Chinese,华侨
emergency relief; aid; help out in a disaster,救济
happen by chance; coincidence,恰巧
rapid; sudden,急剧
attractive goods at inexpensive prices,物美价廉
spiral; coil; circle; go around,盘旋
flatter sb.; extol sb.'s accomplishments,吹捧
sing the praise of; extol; eulogize,歌颂
ready-made; off-the-shelf,现成
disintegrate,解体
popular; common; everyday; average; vulgar,通俗
look down at; overlook,俯视
to overlap,重叠
milestone,里程碑
beforehand; prior,预先
spring up; emerge prominently,涌现
history; antecedents; origin,来历
enjoin; to tell; exhort,嘱咐
oral; verbal,口头
considerable; impressive,可观
weak; frail,薄弱
by fair means or foul,不择手段
eagerly look forward to; earnestly wish; be only too anxious to,巴不得
general mood; atmosphere; common practice,风气
heavy drinking; drink to excess; binge drink,酗酒
simple and crude (i.e. room or building),简陋
for generations; generation to generation,世代
ruin; corrupt; undermine,败坏
nimble; agile; shrewd,敏捷
breast-feeding; to suckle,哺乳
not worth seeing; disdain as beneath contempt,不屑一顾
position; battlefront,阵地
smoke from kitchen chimneys,炊烟
distinguish; identify; recognize,辨认
a delight to see (idiom); an attractive spectacle,喜闻乐见
inflation,通货膨胀
to entertain (guests),款待
to display; to exhibit,陈列
be practical and realistic; seek truth from facts,实事求是
write off; erase; remove from evidence,抹杀
tailor; dressmaker,裁缝
nearby; in a close neighborhood,就近
migrate; move; change one's residence,迁徙
urgent; urgency,紧迫
slow; sluggish,迟缓
daydream; fantasy,空想
exceptional; excellent; outstandingly good,优异
settlement; to become reconciled,和解
a kindly person; benevolent (often of older people),慈祥
acrobatics,杂技
to raise; to rear (domestic animal),饲养
collapse; disintegrate; crumble,瓦解
microscopic; sub atomic,微观
alleviate; to moderate; to ease (tension),缓和
special-purpose trip,专程
cancellation; delete; to nullify; to expire and thus lose validity,作废
bias; deviation,偏差
stagnation; be at a standstill; bogged down,停滞
leaflet; flier; pamphlet,传单
to suffer a calamity; go through a disaster,遭殃
the Lantern Festival,元宵节
"in writing; written (guarantee, etc.)",书面
unfamiliar; strange; out of practice,生疏
fossil,化石
instance; analogy; example,比方
to rust,生锈
base oneself on; be established; have a footing,立足
investigate and capture a criminal; discover,查获
love and respect,爱戴
treaty; pact,条约
iron; press,熨
dynasty; reign (of a king),朝代
overpass; one road goes on top of another; cloverleaf intersection,立交桥
male and female; winners and losers,雌雄
spirit; daring; nerve; boldness; enterprising outlook,气魄
crack; gap between two objects,空隙
cassette tape,磁带
old fashioned; outmoded; obsolete,陈旧
employ; hire,雇佣
teacher-training; pedagogical; normal (school),师范
to ban; suppress,取缔
admire; have great respect for,钦佩
intrinsic/inherent to something; native,固有
establish; to found; to settle,奠定
sprout; bud; germ of a plant,萌芽
field; plain; flatlands,平原
abnormal; unusual,反常
saturation,饱和
grave; solemn; dignified,庄重
tall and straight,挺拔
hostage,人质
artery,动脉
cut school; be truant from school,旷课
lame,瘸
amount; sum of money; fixed number,数额
take an interest in; get involved with,过问
enthusiasm; energy; drive,干劲
stand side by side; be juxtaposed,并列
hardworking and thrifty,勤俭
to make a partnership,合伙
yet; still; even; also,尚且
undertake; accept an assignment,承办
logistics,后勤
to fawn on; curry favor with,巴结
to influence (positively),熏陶
lead; command; head,率领
understand; comprehend; grasp,领会
malpractice; abuse; corrupt practice,弊端
(saying) think of or try every possible method; by all means possible,想方设法
"extract (ore, minerals, etc.); refine; purify",提炼
(saying) with gusto; eagerly; with great interest,津津有味
gossip; digression,闲话
portrait,肖像
provincial capital,省会
reputation; fame,声誉
abolish; annul; abrogate,废除
lever; pry bar; crowbar; financial leverage,杠杆
steamship,轮船
simplify; reduce,精简
clever; quick-witted; smartness,机灵
policy; guidelines,方针
on the verge of,濒临
listless; be dispirited; in low spirits,无精打采
captive; prisoner,俘虏
fight; struggle; wrestle,搏斗
vast; extensive,辽阔
the gains do not outweigh the losses,得不偿失
grow; educate; cultivate,栽培
information,见闻
hesitate,迟疑
awe-inspiring authority; power and prestige; impressive force,威风
alarm; alert; startle; disturb,惊动
make/deliver a speech,致辞
entrap; to frame; plant false evidence against sb.,诬陷
in general; more or less; on the whole,大体
in high spirits,兴高采烈
restrict; constrained; ill at ease; reticent,拘束
praise excessively; flatter,过奖
wall; barrier; protective screen,屏障
highest peak; the tip; sharp pointed end; most advanced and sophisticated,尖端
cover; shield; screen,掩护
appearance; looks; manner; expression,神态
kill two birds with one stone; (literally) attain two objectives with a single move,一举两得
serious; formidable; devastating; (-hài: advantages and disadvantages),利害
conclude; determine; figure out,断定
laboratory test; chemically examine,化验
affix one's seal; seal; stamp,盖章
use fully; put to good use,施展
prerequisites; knowledge requirement,须知
make a list; enumerate,列举
burst forth; burst out,迸发
politely refuse,谢绝
oar; paddle,桨
to sail; to fly,航行
honest; incorruptible,廉洁
estrangement; misunderstanding,隔阂
native/mother tongue,母语
instruct; instructions; to tell; to order (to do something),吩咐
situation; existing state of affairs,事态
fable,寓言
abound in; teem with; superabundant,盛产
take measure of; size up,打量
rough draft of a document,稿件
traditional Chinese character,繁体字
beard; moustache; whiskers,胡须
wife's mother; mother-in-law,岳母
backbone; mainstay,骨干
by every possible means,千方百计
jet-black; pitch-black,乌黑
irrigate,灌溉
to scatter; disseminate; to spread,散布
"to press; to squeeze; to extract juice, oil, etc. by squeezing",压榨
eager for success and profit,急功近利
private; secretly; without permission,私自
mettle; spirit; gumption,气概
brave and honorable,壮烈
in high spirits,兴致勃勃
incite disharmony; provoke; stir up tension in others,挑拨
layman; amateur; nonprofessional,外行
develop vigorously; promote; revive; revitalize; invigorate; re-energize,振兴
sample; specimen,样品
consecutive; arrangement; orderliness,条理
ships; boats; watercraft,船舶
riddle; conundrum,谜语
take precautions; be on the alert,戒备
prosperous; flourishing,兴隆
sensitive,灵敏
overall situation,全局
solid,固体
draw close; close up; move up,靠拢
wave in the wind; flutter; fly,飘扬
put emphasis on; to stress,着重
make an adjustment,调剂
create a hybrid; cross-fertilize,杂交
endless stream,络绎不绝
dutiful; deferential,恭敬
Consider; deliberate,斟酌
trap,圈套
promulgate; to issue; publish (e.g a decree),颁布
smuggle; have an illicit affair,走私
make steady progress incrementally; step by step program,循序渐进
veto; reject; overrule,否决
to stop; obstruct; block off,阻拦
ability; competence,才干
control; curb; restrict; impede,牵制
grand; majestic,雄伟
to join together; to combine,衔接
investigate; dialectical,辩证
elegant; refined,文雅
pulse; throbbing,脉搏
(saying) meticulous planning and careful accounting,精打细算
worthwhile; reckon up,合算
complete a construction project,落成
enlightened; open-minded,开明
troublesome; bothersome,伤脑筋
strict; closely-knit; tight,严密
temporarily; the time being,姑且
to signal; to hint; to gesture; to motion; to indicate (an idea to sb),示意
"vast and limitless; endless span of time; no vestige of a beginning, no prospect of an end",无穷无尽
study intensively; delve into,钻研
estimable; extremely good,难能可贵
expression; manner; spirited,神气
despair; feel like giving up/disappointing; pathetic,泄气
to reward,奖赏
arable land; to plow land,耕地
be equal to; equally; equivalent,相等
at sb.'s invitation,应邀
off season; slow business season,淡季
as soon as possible; at the earliest possible time,及早
magnificence; splendid; majestic,壮丽
"deep-rooted; ingrained; inveterate (problem, etc.)",根深蒂固
(flower) bud,花蕾
motto,座右铭
exuberance; luxuriant,茂盛
rare; precious and uncommon,珍稀
demand immediate action; brook no delay,刻不容缓
give up halfway; leave sth. unfinished,半途而废
publication; periodical; journal,刊物
it goes without saying; it is self-evident,不言而喻
prosperous; thriving; to prosper,兴旺
weaken; to cripple,削弱
appropriate; proper; pertinence,妥当
in short; in a word,总而言之
tracks; trail; footprint; trace; vestige,踪迹
forgive; pardon; spare,饶恕
(financial) deficit; red ink,赤字
go to court,打官司
make an exception,破例
Dragon Boat Festival,端午节
unforeseen event; accident,变故
to spare no efforts; do one's utmost,竭尽全力
announcement; public information (usually posted on a billboard),启事
negotiate; discuss a matter with the opposing side,交涉
encourage,勉励
administer; have jurisdiction (over),管辖
gunpowder,火药
to capture; to take,攻克
accuracy; exact; precise; refined,精密
recruit; take in; to hire,招收
thwart; to obstruct (something); stand in the way,阻挠
delicate; effeminate; squeamish,娇气
pass on; convey; communicate,转达
forgetful; scatterbrained,丢三落四
plaintiff; complainant; accuser,原告
border area; borderland; frontier; frontier region,边疆
accept; adopt,采纳
invitation card; written invitation,请帖
prestige; reputation; veneration; authority; trust,威信
discuss; talk over,洽谈
complacent; self-satisfied,自满
(literally) not one thread loose; strictly according to the rules; meticulous,一丝不苟
repeatedly; time and again; frequently,屡次
dispute; controversy; conflict,争端
hail,冰雹
(idiom) self reliance,自力更生
extract ore or some other natural resource from a mine,开采
drought; dry,干旱
send (on a mission); dispatch,派遣
(saying) to sum it up ...,归根到底
anchor; mooring (of a ship),停泊
aspiration; ambition,抱负
agitate; instigate,鼓动
"exert a subtle influence on sb.'s character, thinking, etc.; impercebtibly influence; to influence secretly",潜移默化
revere; admire; veneration,崇敬
offend; violate,触犯
wolf down one's food (idiom); gorge oneself,狼吞虎咽
post; lean on a stick; prop,拄
annotate; annotation; note; make notes in the margin,注释
(literally) add frost to snow; one disaster after another; insult added to injury,雪上加霜
draft (a bill); draw up (plans),起草
"legal entity (i.e., a corporation)",法人
track and field,田径
unclear; vague; unsure,含糊
aunt; wife of father's older brother,伯母
to distort; to misrepresent; to twist; crooked; askew; aslant,歪曲
able; competent,得力
lacking; incomplete,贫乏
a wink; signal with one's eyes,眼色
seek; strive for; try to get,谋求
compass,指南针
meticulous; careful; thorough,周密
pavilion; kiosk,亭子
intentional; deliberate; with prior intent,成心
sequence; order,次序
atmospheric pressure; barometric pressure,气压
memorandum; aide-memoire; diplomacy memorandum; memorandum book,备忘录
(saying) improving and wanting to improve even more,精益求精
striving to be first; compete with each other,争先恐后
lit. a heavy load and a long road; fig. to bear heavy responsibilities through a long struggle; shoulder heavy responsibilities,任重道远
abundant; strong and solid; rich,雄厚
farm crops,庄稼
invitation card; written invitation,请柬
look at with reverence; admire,瞻仰
expand; extend,扩充
guard a pass; check on,把关
a wide gap; big contrast; large disparity; a mismatch,悬殊
increase step by step; steadily increase,递增
regulations; rule,规章
ambush; lie in ambush,埋伏
throw something a long distance; hurl,投掷
"Qi Gong, a system of deep breathing exercises",气功
make concerted efforts,齐心协力
advisor; give advice,参谋
(literally) I dare not accept the honor; you flatter me,不敢当
part; passage; extract; fragment; snatch,片断
year after year; on an annual basis,逐年
colony,殖民地
meet; meeting; conference,会晤
sheet music,乐谱
successive years; over many years; once again this year,连年
great waves; billows,波涛
the most pressing matter of the moment; a top priority task; urgent matter,当务之急
livestock; domesticated animals,牲畜
notarization,公证
in an orderly way; methodically; systematically; methodical,有条不紊
mountain range,山脉
cast (pour metal into a mold),铸造
probe; take readings; detect; explore,探测
speak frankly and in measured tones; argue about leisurely and boldly,侃侃而谈
club,棍棒
keep on chipping away; work with perseverance,锲而不舍
difference; error; inaccuracy,误差
decide by vote; vote,表决
stir up troubles,惹祸
to station; to garrison (troops),驻扎
etiquette; proprieties; festival,礼节
great kindness; boundless hospitality,盛情
sweetness comes after bitterness; the hard times are over and the good times are just beginning,苦尽甘来
impatient for success,急于求成
ellipse; oval,椭圆
paternal grandfather,祖父
fire; lay off; dismiss from,解雇
make an initial draft; draw up,拟定
marsh; swamp; glade; wetlands,沼泽
minerals,矿产
steep; precipitous,陡峭
defective or substandard products,次品
guide,向导
setback; twists and turns; problem; complication,周折
family happiness,天伦之乐
to shield; to harbor; cover up,包庇
(mathematical) operation,运算
cut the ribbon at an opening ceremony,剪彩
be lost in thought; entranced; preoccupation; Trance (music genre),出神
a foot's move sways the balance; hold the balance of power; play a key role,举足轻重
outrageous; ridiculous; absurd,岂有此理
become a household name; well-known,家喻户晓
take office; assume a post,就职
turnover (in cash or personnel); have enough resources to cover a need,周转
specialty; special knowledge or ability,专长
warp and woof; longitude and latitude; main points,经纬
the equator,赤道
assist by the arm; mix; support; sustain,搀
short in time duration; fleeting; brief,短促
"fears of trouble in the rear (idiom); family worries (obstructing freedom to act); trouble back at home; worries about the future consequences; often in negative expressions, meaning no worries about anything",后顾之忧
go on a journey; leave,动身
to drill; to practice,操练
hunt; to go hunting,打猎
work for; devote one's efforts,致力
courtesy requires reciprocity,礼尚往来
to chop the nail and slice the iron (idiom); resolute and decisive; definitely,斩钉截铁
hills,丘陵
sneer at; deride,讥笑
stop up; shelter from; hard to get to; unenlightened,闭塞
one's thoughts; mind; intention; willingness to accept new ideas,心眼儿
find sth. satisfactory,称心如意
to forget even sleeping and eating,废寝忘食
infer; a deduction; a corollary,推论
(saying) demand outstrips supply,供不应求
full of youthful energy (idiom); full of vigour and vitality; energetic; spirited; a bright spark,朝气蓬勃
ask for instructions,请示
complete; perfect,完备
clever; witty; intelligent,伶俐
experienced and knowledgeable,见多识广
reason; sense,情理
exert (effort or pressure),施加
be hostile; adopt a negative attitude towards,敌视
look in all directions; glance around,东张西望
prestige,威望
written summary of a meeting; minutes,纪要
grow with each passing day,与日俱增
would rather ...; it would be better,宁肯
be involved in a crash; (have an) accident,失事
basin,盆地
fertile,肥沃
"preface of a book, used to explain the book's objective",序言
negative connotation; derogatory sense,贬义
enjoy exceptional advantages; richly endowed by nature,得天独厚
local conditions (human and environmental),风土人情
supplement and complement each other,相辅相成
concentrate one's attention,聚精会神
cautious and conscientious,兢兢业业
flourishing; thriving; prosperous,欣欣向荣
fierce; ferocious; menacing,凶恶
equally matched; about the same,不相上下
"mourning; memorial (service, etc.)",追悼
bask in the light; benefit from association with sth.; reflected glory,沾光
muddy; dirty; turbid,混浊
exploration,勘探
leading scholar of his time; magnate,泰斗
written rules; statute; regulations; charter of a corporation,章程
"leak (information, liquid, etc); divulge; reveal",走漏
change with each passing day,日新月异
not even a crow or sparrow can be heard (idiom); silence reigns,鸦雀无声
warship; naval vessel,舰艇
program; guiding principle,纲领
cliffside,悬崖峭壁
host for a party or conference,东道主
simplified Chinese characters,简体字
positive and negative; plus-minus,正负
prosperous,昌盛
place of one's ancestry,籍贯
profound friendship,深情厚谊
momentum; fame and power; prestige,声势
(literally) help shoots grow by pulling them out; spoil things by excessive enthusiasm,拔苗助长
concise; brief,简要
malady; evil; malpractice; drawback,弊病
unprecedented and unrepeatable; never to be reduplicated; the first and the last; unmatched; unique,空前绝后
temperate zone,温带
at odds with; act in a way that defeats one's purpose,南辕北辙
(saying) flowing of an endless stream,川流不息
dam; dyke,堤坝
deaf and dumb; deaf-mute,聋哑
survival of the fittest,优胜劣汰
rice crops/paddy,稻谷
everyone gives their own view,各抒己见
denomination; group; school; faction; school of thought; sect,派别
consulate,领事馆
informal note,便条
kitchen range; cooking range; stovetop range,炉灶
lair; nest; den; hideout,巢穴
raise animals,畜牧
draw legs on a snake (idiom); to ruin something by adding something superfluous,画蛇添足
millimeter,毫米
tributary; minor aspect; offshoot,支流
feel puzzled; bewildered,纳闷儿
"hum and haw (idiom); mumble as if hiding something; speak and break off, then start again; to hold something back",吞吞吐吐
cut down; lop; hew (as a tree),砍伐
types or forms of literature,体裁
earnest; genuine; fair-spoken,恳切
dense; thick,稠密
experienced many changes,饱经沧桑
take leave; bid farewell,告辞
load and unload; to transfer,装卸
attract worldwide attention,举世瞩目
notice; bulletin,布告
long-winded; wordy; troublesome; pesky,啰唆
birds and animals; the beasts of the field and the birds of the air,飞禽走兽
take every aspects into consideration through plan and preparation,统筹兼顾
file; record; archive,档案
(of a surface) uneven; bumpy,凹凸
awkward; unnatural,别扭
discuss seriously; consult; negotiate,磋商
grade; quality; class; level,档次
terrain; topography of a place,地势
pink,粉色
to crash; break up,粉碎
hook,钩子
isolate; isolated,孤立
ink,墨水儿
button,纽扣儿
until now; so far; to date,迄今为止
"to instant-boil (mutton, beef, vegetables, etc.)",涮火锅
only; just (i.e. it is only that ...); alone,唯独
formerly; in olden days,昔日
fireworks and crackers,烟花爆竹
coastal,沿海
clothes,衣裳
(pronoun) everyone; ladies and gentlemen,诸位
